MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
LOC286367,NIPSNAP3B,NEK2,SPTBN1,ARHGAP20,SLC35A2,ABCB5,GLYAT,GLYAT,PKMYT1,TRPM3,TRPM3,AQPEP,CPA1,GLYAT,IQGAP3,DPP6,IQGAP3,TMEM220,LYVE1,LYVE1,PPAPDC1A,SLC35A2,KIF4A,FIGF,SDPR,SLC35A2
MYOM1,NKAPL,CA4,PPAP2B,CPA1,POC1A,LOC90586,ADRA1A,ADRA1A,TRPM3,SLC7A14,NEK2,ARHGAP20,CAV2,ADRA1A,NKAPL,MYOC,FAM13A,LYVE1,GABRD,PPAPDC1A,TSLP,NEK2,LYVE1,SLC35A2,KLHL31,NEK2
RRM2,NPR1,GPAM,CCNB1,CAV1,SCARA5,POC1A,KIAA0101,KIAA0101,PALM2-AKAP2,GLP2R,ADH4,ASF1B,FAM13A,KIAA0101,CD300LG,ARHGAP20,TMEM220,DPP6,PKMYT1,PKMYT1,NEK2,LRRTM2,AQP7P3,C1QTNF9,ADH4,LRRTM2
TMEM220,NPY2R,HSD17B13,FXYD1,PAMR1,DPP6,MYH1,CAV1,CAV1,HSD17B13,CFL2,MESTIT1,ASPA,MYOM1,CAV1,HSD17B13,KLHL31,CAV1,NKAPL,GLRA4,IQGAP3,MYOC,HSD17B6,GLYAT,SDPR,TSLP,HSD17B6
FAM13A,NUF2,PKMYT1,LMOD1,MESTIT1,LRRC3B,C13orf36,UHRF1,UHRF1,IQGAP3,CLEC3B,ADAMTS5,ASPM,ITIH5,UHRF1,PPAPDC1A,GLRA4,ADH4,DTL,FAM13A,GABRD,LYVE1,SDPR,ADRA1A,TSLP,DTL,SDPR
CKS2,NUSAP1,MESTIT1,PPP1R12B,IQGAP3,NEK2,TOP2A,LHCGR,LHCGR,NACC1,SLC17A7,IQGAP3,ATOH8,PDE2A,LHCGR,TMEM220,ASF1B,SDPR,GLRA4,TSLP,GLRA4,SLC35A2,C1QTNF9,KIAA0101,SLC7A14,GABRD,C1QTNF9
TROAP,OIP5,KIF4A,CAV2,KIF4A,KLHL29,C3orf50,APOB,APOB,C13orf36,LYVE1,CLEC3B,B3GALT1,HIF3A,TNS1,CEP68,DMD,GLRA4,GABRD,HSD17B13,NKAPL,CPA1,SLC7A14,ADH4,NEK2,GLRA4,SLC7A14
PRRG3,MASP1,LYVE1,SLC17A7,TSLP,LMOD1,NIPSNAP3B,UBE2C,UBE2C,POC1A,C1QTNF9,FIGF,BIRC5,FXYD1,APOB,DTL,TSLP,TRPM3,HSD17B13,IQGAP3,HSD17B13,TRPM3,TRPM3,GPR146,LRRTM2,C1QTNF9,TRPM3
NIPSNAP3B,LYVE1,AQP7P3,MYH1,SCARA5,CAV2,LOC728264,NEK2,NEK2,MYH1,SPTBN1,SLC17A7,BTNL9,SCARA5,IQGAP3,TSLP,GPAM,POC1A,CEP68,LOC572558,TSLP,PRRG3,CA4,EBF1,CA4,PALM2-AKAP2,CA4
HSPB6,PALM2-AKAP2,GLYAT,CEP68,UBE2T,PDE2A,GYS2,TNS1,TNS1,CLEC3B,ADAMTS5,PALM2-AKAP2,BUB1,PAMR1,AQP7P1,PPP1R12B,HSD17B13,TSLP,PAFAH1B3,ARHGAP20,LOC572558,C1QTNF9,TMEM220,PPP1R12B,HSD17B6,PKMYT1,TMEM220
HEPN1,LRRTM2,ADRA1A,CA4,ITIH5,ARHGAP20,KIF2C,IQGAP3,IQGAP3,ABCB5,FAM13A,PKMYT1,BUB1B,CEP68,MYOM1,TRPM3,LYVE1,NKAPL,PPAPDC1A,TRPM3,MYOC,CAV1,ADH4,ARHGAP20,FAM13A,NACC1,ADH4
TK1,KIF4A,KIAA0101,SLC7A14,NKAPL,PPAPDC1A,NDC80,GPR146,GPR146,LOC90586,PKMYT1,B3GALT1,C12orf39,LRRC2,ADH4,PALMD,LOC572558,PPP1R12B,CAV1,MYOC,TRPM3,HSD17B13,TSLP,MYOM1,ADH4,PALMD,TSLP
NDC80,KIFC1,CAV1,KLHL29,CDC25C,LDB2,CKS2,ADH4,ADH4,LEPR,C12orf39,HSD17B13,C13orf36,BTNL9,SPC25,PAFAH1B3,ASPA,DTL,PALMD,ADH4,DTL,KLHL31,IQGAP3,SPC25,TRPM3,FAM13A,IQGAP3
LMOD1,KLB,UHRF1,HPSE2,CAV2,LYVE1,LRRTM2,SPC25,SPC25,TOP2A,CA4,SPTBN1,C16orf59,ABCA10,ANGPT4,POC1A,NEK2,PAMR1,TRPM3,LRRTM2,CEP68,PKMYT1,PKMYT1,LPL,SLC17A7,LRRTM2,PKMYT1
DST,KLHL29,LHCGR,SLC35A2,CDK1,MELK,CFL2,ANGPT4,ANGPT4,LRRTM2,LOC90586,NACC1,C18orf34,LDB2,GLRA4,ARHGAP20,ATOH8,CEP68,ADH4,SLC35A2,POC1A,IQGAP3,SLC17A7,GLRA4,NACC1,TRPM3,SLC17A7
LRRC2,KLHL31,TNS1,LOC286367,PDE2A,PAFAH1B3,CLEC3B,GLRA4,GLRA4,NIPSNAP3B,B3GALT1,C13orf36,C1QTNF9,LRRC3B,CDC25C,GABRD,TRPM3,LOC286367,LOC286367,POC1A,PALMD,KIF4A,FAM13A,CDC25C,NKAPL,SLC17A7,FAM13A
TRPM3,KLHL33,APOB,HSD17B13,FAM13A,CEP68,KIFC1,CDC25C,CDC25C,CKS2,PALM2-AKAP2,HPSE2,C3orf50,KIAA0101,TRPM3,LOC286367,B3GALT1,PAFAH1B3,SIK2,NKAPL,PAFAH1B3,POC1A,POC1A,TRPM3,PPP1R12B,NKAPL,POC1A
PPAPDC1A,LDB2,IQGAP3,KIFC1,TROAP,H2AFY,CPA1,TRPM3,TRPM3,GYS2,PAFAH1B3,FAM13A,C7orf41,DPP6,LOC283392,GLRA4,PRRG3,SLC35A2,POC1A,PALMD,LOC286367,CAV2,CLEC3B,LOC283392,CPA1,CA4,CLEC3B
EBF1,LEP,AQP7P1,HSD17B6,CEP68,LRRTM2,LOC286367,LOC283392,LOC283392,KIFC1,FIGF,DTL,CA4,PKMYT1,FAM13A,ADH4,LOC286367,HPSE2,PPP1R12B,LOC286367,PPP1R12B,SCARA5,B3GALT1,FAM13A,IQGAP3,IQGAP3,B3GALT1
GSN,LEPR,MYOM1,HSPB6,TPX2,CAV1,CDKN3,FAM13A,FAM13A,TMEM220,NACC1,CFL2,CAT,TNS1,PPP1R12B,LRRTM2,BTNL9,LRRTM2,LOC572558,HSD17B6,ARHGAP20,ADH4,DTL,NAALAD2,POC1A,POC1A,DTL
TNS1,LHCGR,ADH4,GLYAT,PKMYT1,RYR3,TNXB,PPP1R12B,PPP1R12B,CFL2,MRAP,POC1A,CAV1,SIK2,NAALAD2,LOC572558,KLHL29,CAV2,TSLP,PRRG3,ADH4,ARHGAP20,PALM2-AKAP2,NKAPL,SPTBN1,PAFAH1B3,PALM2-AKAP2
SPRY2,LMOD1,SPC25,LRRC3B,NUF2,GSN,SCARA5,NAALAD2,NAALAD2,NDC80,DTL,NKAPL,CAV2,PPP1R12B,ASF1B,HSD17B6,HSD17B6,PPAPDC1A,HSD17B6,CAV1,LRRTM2,FAM13A,HPSE2,ASF1B,CLEC3B,HSD17B6,HPSE2
LOC572558,LOC283392,ANGPT4,TROAP,LOC286367,PPAP2B,PPAPDC1A,ASF1B,ASF1B,LOC728264,DMD,DMD,CCDC64,NKAPL,PAFAH1B3,SLC35A2,LRRTM2,ARHGAP20,C16orf59,CEP68,CAV1,SLC7A14,SPTBN1,PAFAH1B3,CEP68,HSD17B13,SPTBN1
PALM2-AKAP2,LOC286367,GLRA4,NKAPL,PALMD,PAMR1,CEP55,PAFAH1B3,PAFAH1B3,ASPM,CPA1,PAFAH1B3,CCNB1,UBE2T,ANGPTL7,PAMR1,C16orf59,SLC17A7,MYOC,PPP1R12B,HSD17B6,CLEC3B,SCARA5,ANGPTL7,PALM2-AKAP2,SPTBN1,SCARA5
SLC35A2,LOC55908,CDC25C,C13orf36,ASF1B,PRRG3,CAT,ANGPTL7,ANGPTL7,PALMD,NDC80,ARHGAP20,CCNB2,NIPSNAP3B,FHL1,HPSE2,PKMYT1,KIF4A,ARHGAP20,DTL,SLC35A2,KLHL29,ARHGAP20,FHL1,HSD17B13,ARHGAP20,ARHGAP20
SLC22A12,LOC572558,TRPM3,BUB1B,H2AFY,TROAP,RDH5,FHL1,FHL1,LOC286367,HPSE2,ACVR1C,CD300LG,COL10A1,NUF2,SLC17A7,SLC35A2,NACC1,HSPB6,KLHL31,PRRG3,LRRTM2,NKAPL,NUF2,LOC286367,SLC7A14,NKAPL
SDPR,LOC728264,LOC283392,DPP6,LYVE1,UHRF1,BUB1B,NUF2,NUF2,CEP55,NPY2R,GLP2R,CD34,IQGAP3,AQPEP,KIF4A,RYR3,PALMD,C1QTNF9,C1QTNF9,SLC7A14,LHCGR,PAFAH1B3,AQPEP,PKMYT1,LOC572558,PAFAH1B3
SLC2A4,LOC729467,FAM13A,ANGPT4,ABCA10,DTL,TNMD,AQPEP,AQPEP,CAT,DLGAP5,SLC22A12,CDC25C,LMOD1,PAMR1,KIAA0101,C18orf34,KIAA0101,ASF1B,KIF4A,C1QTNF9,B3GALT1,CPA1,PAMR1,DTL,HPSE2,CPA1
C12orf39,LOC90586,PPP1R12B,LOC90586,FXYD1,NACC1,HSPB6,PAMR1,PAMR1,SPRY2,MYOC,C16orf59,CDK1,PPAP2B,HEPACAM,SLC7A14,KLHL33,ITIH5,LRRTM2,SLC7A14,SIK2,C13orf36,NACC1,HEPACAM,HPSE2,B3GALT1,NACC1
PPAP2B,LPL,NAALAD2,MKI67,KIAA0101,CPA1,LOC55908,HEPACAM,HEPACAM,RDH5,HSPB7,ABCB5,CDKN3,SLC17A7,HEPN1,SIK2,WDR62,H2AFY,KLHL31,PAFAH1B3,KLHL31,CEP68,PPP1R12B,HEPN1,TROAP,MYOC,PPP1R12B
TPX2,LRRC2,ASF1B,ASPM,POC1A,SLC17A7,SLC7A14,HEPN1,HEPN1,BUB1B,ADRA1A,TMEM220,CENPF,TSLP,NKAPL,CDC25C,C1QTNF9,HSD17B6,CCNB2,B3GALT1,KIF4A,CDC25C,DST,CAV1,CAV2,CFL2,DST
NUSAP1,LRRC3B,PAFAH1B3,LOC55908,GABRD,ANGPTL7,MAP1LC3C,NKAPL,NKAPL,TSLP,POC1A,C3orf50,CENPM,C18orf34,GPR146,CAV1,NACC1,LOC572558,SLC35A2,CAV2,ASF1B,KIAA0101,C16orf59,UHRF1,ARHGAP20,KLHL33,C16orf59
C1QTNF9,PAFAH1B3,ANGPTL7,LEPR,ATOH8,CFL2,CENPM,AQP7P1,AQP7P1,TNMD,SLC22A12,HSPB6,CEP55,SLC35A2,UBE2C,PRRG3,SLC7A14,MASP1,HPSE2,KIAA0101,PAMR1,HSD17B6,LOC572558,TNS1,C13orf36,C16orf59,LOC572558
CDKN3,PALMD,FHL1,DTL,PPP1R12B,ADH4,CCNB2,SDPR,SDPR,HSPB6,UHRF1,LOC55908,CEP68,POC1A,SDPR,NACC1,C7orf41,SIK2,NUF2,KLHL29,HPSE2,LOC286367,TK1,ADAMTS5,WDR62,PPP1R12B,TK1
KIF4A,ABCB5,NUF2,PPARG,TNXB,TNXB,CEP68,HPSE2,HPSE2,LOC55908,PYCR1,MAP1LC3C,CFL2,KIF4A,HPSE2,SCARA5,KIF4A,SPTBN1,HEPACAM,NACC1,SLC17A7,NACC1,ASPA,TK1,B3GALT1,CPA1,ASPA
PAPPA2,SLC17A7,AQPEP,KLB,LDB2,SIK2,HSPB7,TPX2,EPB42,SLC7A14,ABCA10,CENPM,CKAP2L,CKS2,SIK2,MYOC,PALMD,CDC25C,HEPN1,SLC17A7,C16orf59,CFL2,ADRA1A,KIF18B,PAFAH1B3,LOC286367,ADRA1A
SPTBN1,SLC2A4,PAMR1,PAMR1,LOC572558,LRRC2,ASPM,SIK2,SIK2,MAP1LC3C,TK1,CCNB2,CKS2,TROAP,NPR1,C16orf59,FAM13A,DST,PRRG3,SCARA5,CAV2,TNS1,HSD17B13,SIK2,SCARA5,CEP68,HSD17B13
WDR62,SLC35A2,HEPACAM,C16orf59,HSD17B13,KLHL31,KIAA0408,SLC2A4,SLC2A4,CENPM,LOC55908,CEP68,CLEC3B,PAFAH1B3,SLC2A4,B3GALT1,ADH4,B3GALT1,PLK1,PAMR1,HSPB6,GLYAT,KCNJ16,ACVR1C,PPAP2B,CLEC3B,KCNJ16
ADAMTS5,SLC7A14,HEPN1,AOC3,HJURP,PTTG1,MASP1,KIF20A,KIF20A,CCNB2,CCDC64,NDC80,COL10A1,C7orf41,KIF20A,C1QTNF9,IQGAP3,PDE2A,PAMR1,ABCA10,CDC25C,PPP1R12B,CEP68,SPTBN1,LDB2,WDR62,CEP68
SLC7A14,SORBS1,NKAPL,IGFBP6,PRRG3,CAT,ASPA,ADAMTS5,ADAMTS5,CEP68,ACVR1C,HSPB7,CPA1,TNXB,ADAMTS5,CAV2,HIF3A,UHRF1,CENPF,HPSE2,KIAA0101,DTL,KLHL29,ITIH5,LOC572558,C13orf36,KLHL29
SCARA5,SPC25,GPR146,ITIH5,C18orf34,FXYD1,LRRC2,HMMR,HMMR,HSPB7,CRHBP,ASPM,CRHBP,RYR3,HMMR,SPTBN1,MASP1,GABRD,CAV2,ASF1B,SCARA5,NKAPL,CCDC64,NPR1,GSN,TROAP,CCDC64
PYCR1,SPRY2,UBE2C,ADH1A,CCNB1,DST,PPAP2B,NUSAP1,NUSAP1,DMD,ABCB5,KIFC1,DLGAP5,ASF1B,NUSAP1,UHRF1,LRRC2,CAT,TNXB,CDC25C,B3GALT1,PALMD,H2AFY,SLC2A4,KLHL29,LDB2,H2AFY
LEPR,SPTBN1,HPSE2,LOC283392,TNMD,ANLN,CENPF,LOC729467,LOC729467,ASPA,PAPPA2,LOC90586,DMD,TK1,LOC729467,ASF1B,PPP1R12B,LMOD1,GPR146,SPTBN1,NACC1,PAFAH1B3,RYR3,KIF20A,DST,RYR3,RYR3
CLEC3B,STAB2,SIK2,NCAPG,PLK1,CD34,NEIL3,UBE2T,UBE2T,MASP1,LEPR,ASPA,DPP6,SH3D19,UBE2T,KLHL29,CAT,FXYD1,SPTBN1,ANGPTL7,CCNB2,ASF1B,SIK2,HMMR,PAMR1,KLHL29,SIK2
LRRTM2,TK1,NPR1,ANLN,BTNL9,PALMD,SKA3,CAV2,CAV2,CDKN3,HSD17B13,MASP1,DST,PAQR4,CAV2,HEPACAM,C13orf36,TROAP,SCARA5,UHRF1,ANGPTL7,HPSE2,LOC286367,APOB,RYR3,DST,LOC286367
AQP7P3,TMEM220,SLC2A4,ARHGAP20,PPAPDC1A,SPTBN1,KCNJ16,LMOD1,TROAP,C3orf50,C16orf59,CDKN3,DTL,UHRF1,ITIH5,HSPB6,CAV1,LDB2,CLEC3B,CLEC3B,HEPACAM,LOC283392,LEPR,NUSAP1,CCNB1,PPAP2B,LEPR
OIP5,TNMD,KIF20A,PAPPA2,SLC17A7,CA4,PALM2-AKAP2,ITIH5,ITIH5,CPA1,C13orf36,GYS2,EBF1,H2AFY,SLC22A12,DST,POC1A,HEPACAM,NACC1,MASP1,KLHL29,UHRF1,CENPM,WDR62,H2AFY,CAV2,CENPM
APOB,TNS1,HMMR,NPR1,LRRC2,BIRC5,NACC1,PDE2A,SLC22A12,KIF2C,H2AFY,LOC728264,EPB42,ATOH8,PDE2A,CAT,NKAPL,PRRG3,CKS2,C16orf59,ABCA10,PALM2-AKAP2,KIAA0101,CAV2,HSPB6,SIK2,KIAA0101
ANGPTL7,TNXB,NUSAP1,TNXB,UBE2C,KIF4A,H2AFY,PYCR1,PDE2A,KIAA0408,SIK2,NIPSNAP3B,EPR1,NPR1,PYCR1,MASP1,LEPR,PALM2-AKAP2,GPAM,GLYAT,CLEC3B,ANGPT4,UBE2T,UBE2T,UHRF1,UHRF1,UBE2T
SKA3,TPX2,LOC729467,CAT,NUSAP1,BTNL9,CD34,HJURP,PYCR1,LDB2,RYR3,LOC286367,EXO1,HSD17B6,HJURP,KIFC1,DST,SLC2A4,DST,C13orf36,ADRA1A,LOC90586,CFL2,HJURP,MELK,GSN,CFL2
HSPB7,TROAP,UBE2T,PAFAH1B3,SPC25,NCAPG,CKAP2L,DLGAP5,HJURP,NEIL3,NKAPL,PALMD,FAM13A,CCNB1,DLGAP5,CKS2,AQP7P3,GSN,SLC17A7,GPAM,GPAM,FXYD1,UHRF1,PDE2A,CFL2,PAMR1,UHRF1
HJURP,TRPM3,CAV2,TPX2,HEPACAM,GLRA4,SLC35A2,B3GALT1,DLGAP5,SKA3,KIAA0101,LEPR,FHL1,NACC1,B3GALT1,ADRA1A,DTL,SCARA5,AQP7P1,ADRA1A,SPTBN1,PAMR1,BUB1,B3GALT1,PALMD,ACVR1C,BUB1
UBE2C,TSLP,ITIH5,FHL1,CEP55,C1QTNF9,STAB2,WDR62,B3GALT1,KCNJ16,SKA3,CKS2,FIGF,ZWINT,WDR62,PALM2-AKAP2,ABCB5,C18orf34,ADRA1A,CFL2,UHRF1,SLC17A7,PYCR1,DLGAP5,MKI67,PDE2A,PYCR1
FRMD1,UBE2C,SLC22A12,ACACB,HSD17B6,IGFBP6,DST,SPTBN1,WDR62,H2AFY,EPB42,TOP2A,FOXM1,CDK1,SPTBN1,ANGPTL7,SPTBN1,NPR1,CDC25C,DST,GPR146,ADRA1A,PALMD,PYCR1,GLYAT,CAT,PALMD
CD34,UBE2T,PDE2A,SIK2,MASP1,BUB1B,C18orf34,KCNIP2,SPTBN1,CD34,ARHGAP20,MYH1,FRMD1,SLC2A4,KCNIP2,LDB2,GLYAT,BTNL9,ASPM,PALM2-AKAP2,CKS2,ANGPTL7,ABCB5,CDK1,LOC90586,MELK,ABCB5
GYS2,UHRF1,PYCR1,CENPF,DST,ADH1A,PAQR4,ACVR1C,KCNIP2,CKAP2L,CENPM,CPA1,FXYD1,CDC25C,ACVR1C,LEPR,CAV2,PPAP2B,H2AFY,SIK2,HEPN1,KIFC1,WDR62,MELK,LOC55908,SCARA5,WDR62
TSLP,WDR62,HJURP,LHCGR,MYOM1,MYOM1,ANLN,CD300LG,ACVR1C,STAB2,LHCGR,EXO1,GABRD,UBE2C,CD300LG,LMOD1,LOC90586,ABCA10,SLC7A14,LMOD1,ASPA,FHL1,ACVR1C,RYR3,PDE2A,FXYD1,ACVR1C
LOC283392,SLC22A12,DLGAP5,PPAPDC1A,AQP7P1,CDC25C,MRAP,SLC22A12,GTSE1,DST,APOB,KIF2C,GLP2R,C16orf59,TROAP,TNXB,PPAP2B,RYR3,CDKN3,CAT,DST,HSPB6,EBF1,PYGM,ANGPT4,GLP2R,EBF1
FXYD1,SKA3,B3GALT1,TK1,PPAP2B,AQP7P3,NPY2R,NPR1,NPR1,C18orf34,CAT,C18orf34,GLRA4,DTL,PBK,GLYAT,ADRA1A,NUF2,KIF4A,FXYD1,MASP1,NUF2,PDE2A,C16orf59,LEPR,ADRA1A,PDE2A
CDK1,PAMR1,WDR62,HEPACAM,LMOD1,PAQR4,FXYD1,TROAP,CD300LG,PAQR4,TOP2A,NEIL3,GLYAT,DST,HSD17B6,FHL1,CCDC64,LRRC2,KIF20A,LRRC2,CDKN3,LOC55908,HEPACAM,GTSE1,ASPM,LRRC2,HEPACAM
KLHL31,SIK2,SPTBN1,LYVE1,UHRF1,KIAA0408,ALDH1L1,ADH1A,TPX2,ANLN,PALMD,SKA3,GPAM,GPR146,EPB42,LOC283392,SCARA5,C16orf59,NAALAD2,LEPR,PLK1,ABCA10,TNXB,HPSE2,C16orf59,EBF1,TNXB
DTL,PAPPA2,KCNIP2,DLGAP5,PTTG1,APOB,MKI67,PBK,PBK,MRAP,CENPF,KCNJ16,GPR146,GABRD,TPX2,LRRC2,KIAA0101,KLHL29,KIAA0101,ITIH5,CENPF,LDB2,DLGAP5,KCNIP2,SIK2,HSPB6,DLGAP5
NEK2,PAQR4,ACVR1C,SLC2A4,ANGPTL7,CCNB1,EPR1,GSN,ADH1A,NPY2R,ALDH1L1,H2AFY,GSN,CAT,ADH1A,NUF2,PALM2-AKAP2,C1QTNF9,ABCA10,LOC90586,CFL2,CKS2,EXO1,CD300LG,CAT,PAPPA2,EXO1
PYGM,PBK,TROAP,LDB2,DTL,ASPM,LMOD1,DPP6,GSN,FXYD1,CEP68,CD34,GTSE1,KIFC1,GSN,ITIH5,CCNB1,WDR62,EXO1,KIFC1,TNXB,SIK2,ADH1A,TROAP,PPARG,H2AFY,ADH1A
TNMD,PDE2A,PBK,CKAP2L,PBK,EBF1,LDB2,BTNL9,DPP6,ALDH1L1,STAB2,CKAP2L,GYS2,HEPACAM,DPP6,GPR146,GLP2R,SLC7A14,LEPR,ASPA,GLYAT,LMOD1,TROAP,PBK,LOC283392,CCNB2,TROAP
KLB,PKMYT1,HSD17B6,HJURP,HMMR,NUSAP1,SH3D19,ABCA10,BTNL9,MKI67,SCARA5,STAB2,H2AFY,NUF2,BTNL9,CLEC3B,MYOM1,LEPR,CFL2,CKS2,KIFC1,TROAP,KIFC1,HSD17B6,PAPPA2,CCNB1,KIFC1
BTNL9,PLK1,EPB42,NUSAP1,LRRTM2,PALM2-AKAP2,BIRC5,DTL,ABCA10,EPR1,CD34,DST,HEPACAM,HSD17B13,ABCA10,KLHL31,PAMR1,HSPB6,LHCGR,PDE2A,CAT,SPTBN1,HJURP,TPX2,AOC3,MKI67,HJURP
PPARG,POC1A,TPX2,ADRA1A,WDR62,PKMYT1,SLC17A7,HIF3A,DTL,LMOD1,KIF4A,PAQR4,HEPN1,GSN,DTL,RYR3,FXYD1,PAQR4,UHRF1,LDB2,RYR3,CENPM,NIPSNAP3B,ADH1A,FXYD1,KIF4A,NIPSNAP3B
HSD17B13,PPAP2B,ADH1A,GSN,FOXM1,SLC2A4,IGFBP6,KLHL33,HIF3A,SH3D19,CDKN3,KIAA0408,HIF3A,TPX2,HIF3A,FXYD1,MYH1,HJURP,GLYAT,RYR3,LDB2,NDC80,NDC80,GSN,CENPF,PTTG1,NDC80
