MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
hsa-miR-199a-5p,hsa-miR-191,PPDPF,hsa-miR-29a,AGPAT1,CNN3-DT,CEP83,hsa-miR-891b,KANK2,YBX2,ebv-miR-BART2-5p,kshv-miR-K12-4-5p,AQP6,ANLN,hsa-miR-517c_hsa-miR-519a,PPDPF,SLC6A9,PTPRF,hsa-miR-29a,hsa-miR-885-5p,hsa-miR-885-5p,CNN3-DT,CNN3-DT,hsa-miR-129-3p,MEIS3,hsa-miR-29a,CNN3-DT
AIF1L,hsa-miR-190b,hsa-miR-885-5p,HMGN2,PLEKHB1,MAST3,hsa-miR-190b,hsa-miR-378,FZD9,PLEKHM2,hsa-miR-329,LNCBRM,ARHGEF37,AGPAT1,hsa-miR-99b,SLC6A12,SMIM10L2A,hsa-miR-34a,hsa-miR-885-5p,hsa-miR-29a,ARRDC2,hsa-miR-29a,PPDPF,S100A4,hsa-miR-34a,PTPRF,PPDPF
FANCC,hsa-miR-181c,ASCL1,SLC4A11,CDK2AP1,MPV17L2,LINC00515,hsa-miR-192,hsa-miR-191,METTL1,kshv-miR-K12-4-5p,ZNF652-AS1,ARK2C,S100A4,hsa-miR-431,SPACA6,APLN,CMTM3,SLC6A12,ARRDC2,hsa-miR-29a,LNCBRM,hsa-miR-129-3p,QDPR,PLEKHM2,ARRDC2,hsa-miR-129-3p
hsa-miR-873,ADIPOR2,hsa-miR-194,MEIS3,MCM7,hsa-miR-29a,APLN,hsa-miR-361-5p,MAP4K3-DT,hsa-miR-30a,LNCBRM,hsa-miR-30a,ARRDC2,CARHSP1,hsa-miR-95,hsa-miR-99a,hsa-miR-99a,RPL29,RPL29,hsa-miR-99a,hsa-miR-99a,MEIS3,CCDC69,CNN3-DT,YBX2,LNCBRM,hsa-miR-423-3p
TMCC3,hsa-miR-16,kshv-miR-K12-4-5p,hsa-miR-190b,KIF5B,SASH1,PLEKHM2,hsa-miR-425,MEIS3,kshv-miR-K12-4-5p,PTPRF,hsa-miR-34a,ASCL1,CDK2AP1,hsa-miR-100,hsa-miR-146b-5p,FZD9,hsa-miR-885-5p,hsa-miR-150,PTPRF,PTPRF,kshv-miR-K12-4-5p,hsa-miR-29a,hsa-miR-433,ZBBX,hsa-miR-129-3p,LNCBRM
hsa-miR-148b,hsa-miR-15b,hsa-miR-517c_hsa-miR-519a,hsa-miR-651,GAREM2,S100A4,hsa-miR-497,hsa-miR-140-3p,hsa-miR-150,DBI,DOCK5,YBX2,ATF7IP2,MCM7,hsa-miR-504,METTL1,hsa-miR-186,S100A4,PTPRF,hsa-miR-423-3p,hsa-miR-423-3p,PTPRF,hsa-miR-423-3p,hsa-let-7i,CNN3-DT,METTL1,CCDC69
MAST3,hsa-miR-15a,hsa-miR-150,S100A4,AQP6,ANKRD19P,hsa-miR-539,hsa-miR-595,hsa-miR-146b-5p,hsa-miR-660,ZNF652-AS1,ZBBX,C22orf46P,GAREM2,hsa-miR-1260,hsa-miR-885-5p,PPDPF,ARRDC2,hsa-miR-99a,AQP6,CMTM3,CDK2AP1,LNCBRM,hsa-miR-99a,SLC6A12,CMTM3,SPACA6
CCNO,hsa-miR-154,hsa-miR-504,hsa-miR-640,TRIP10,ANKRD40,hsa-miR-590-5p,hsa-miR-125b,hsa-miR-181c,hsa-miR-329,hsa-miR-640,hsa-miR-329,CACNG3,ANKRD40,hsa-miR-410,ZBBX,PLEKHM2,SPACA6,LNCBRM,hsa-miR-129-3p,SPACA6,hsa-miR-150,SPACA6,PTPRF,PPDPF,kshv-miR-K12-4-5p,FZD9
hsa-miR-450b-5p,hsa-miR-153,SPACA6,ARRDC2,SMIM3,MAP4K3-DT,hsa-miR-324-5p,hsa-miR-220a,hsa-miR-31,ZNF652-AS1,hsa-miR-548j,CNN3-DT,CARHSP1,AQP6,hsa-let-7i,LNCOC1,hsa-miR-216a,hsa-miR-423-3p,KCNJ16,SPACA6,hsa-miR-34a,AQP6,FZD9,PRELP,METTL1,hsa-miR-34a,hsa-miR-29a
hsa-miR-29a,hsa-miR-152,hsa-miR-2114,TGFBR3L,SLC4A11,ITPKB,hsa-miR-374a,hsa-miR-767-5p,CDK2AP1,CNN3-DT,hsa-miR-125a-5p,hsa-miR-640,CASC3,PLEKHB1,hsa-miR-99a,DOCK1,hsa-miR-448,MAP4K3-DT,SPACA6,hsa-miR-34a,hsa-miR-129-3p,RPL29,YBX2,hsa-miR-34a,kshv-miR-K12-4-5p,hsa-miR-190b,YBX2
CHRNA2,hsa-miR-151-5p,SLC6A12,CNN3-DT,ANLN,CCDC69,hsa-miR-138,hsa-miR-130b,FLT3LG,hsa-miR-548a-3p,CNN3-DT,hsa-miR-548j,CCDC69,CSRP1,hsa-miR-25,PLEKHB1,hsa-miR-423-3p,LNCBRM,hsa-miR-423-3p,LNCBRM,S100A4,ARRDC2,ZBBX,PPDPF,hsa-miR-30a,ZBBX,ZBBX
hsa-miR-154,hsa-miR-151-3p,hsa-miR-29a,RASSF2,S100A4,SLC4A11,hsa-miR-126,hsa-miR-197,hsa-miR-106a_hsa-miR-17,hsa-miR-1308,hsa-miR-93,DBI,CCKBR,KIF5B,hsa-miR-19b,CMTM3,MAST3,hsa-miR-640,hsa-miR-34a,hsa-miR-150,LNCBRM,MAP4K3-DT,hsa-miR-34a,ZNF652-AS1,DBI,hsa-miR-150,hsa-miR-34a
hsa-miR-132,hsa-miR-150,LINC01485,ANLN,APLN,MEIS3,DOCK1,hsa-miR-331-3p,hsa-miR-25,hsa-miR-150,hsa-miR-1246,ebv-miR-BART2-5p,CCNO,FOXO4,hsa-miR-34a,NDE1,ZNF704,FZD9,METTL1,ANLN,hsa-miR-150,hsa-miR-125a-5p,ZNF652-AS1,hsa-miR-29a,DOCK5,hsa-miR-640,ZNF652-AS1
C22orf46P,hsa-miR-149,hsa-miR-34a,APLN,QDPR,ASCL1,TMCC3,hsa-miR-151-5p,hsa-miR-125a-5p,hsa-miR-129-3p,hsa-let-7e,hsa-miR-525-5p,CDH22,GIPR,hsa-miR-520e,KCNJ16,hsa-miR-129-3p,DOCK1,LNCOC1,MAP4K3-DT,AQP6,ZNF652-AS1,METTL1,hsa-miR-146b-5p,TEAD2,OR7A5,METTL1
hsa-miR-451,hsa-miR-199b-5p,hsa-miR-133a,NUMBL,HMGN2,NRIP2,KLHL5,kshv-miR-K12-2,ITPKB,OLMALINC,hsa-miR-525-5p,hsa-miR-1308,CDK18,MEIS3,hsa-miR-146b-5p,hsa-miR-34a,CCDC69,SLC4A11,CEDORA,S100A4,LNCOC1,ANLN,TEAD2,hsa-miR-125a-5p,hsa-miR-150,hsa-miR-146b-5p,TEAD2
hsa-miR-139-5p,hsa-miR-19b,hsa-miR-375,hsa-miR-194,MYOT,ODC1,hsa-miR-129-5p,hsa-miR-190b,CEP83,TEAD2,CEDORA,hsa-miR-548a-3p,CDK2AP1,MID1IP1,hsa-miR-335,hsa-miR-423-3p,ARRDC2,kshv-miR-K12-4-5p,AQP6,kshv-miR-K12-4-5p,METTL1,hsa-miR-30a,ARRDC2,MEIS3,CEP83,DOCK1,ARRDC2
ADORA2A,hsa-miR-200a,hsa-miR-34b,SLC6A9,ANKRD19P,FOXO4,MPV17L2,hsa-miR-101,hsa-miR-874,hsa-miR-525-5p,TEAD2,METTL1,CEACAM16-AS1,CPM,hsa-miR-484,CEDORA,CEP83,hsa-miR-190b,S100A4,SLC4A11,kshv-miR-K12-4-5p,S100A4,CMTM3,NRIP2,hsa-miR-660,KCNJ16,CMTM3
ELP2,hsa-miR-203,CNN3-DT,TEAD2,RIPOR3,KIF5A,SLC5A11,hsa-miR-140-5p,KLHL5,hsa-miR-548j,hsa-let-7i,DOCK5,CEDORA,LINC00926,hsa-miR-375,S100A4,CDK2AP1,PADI2,CDK2AP1,SLC6A9,hsa-miR-146b-5p,SLC4A11,OR7A5,hsa-miR-129-5p,hsa-miR-335,hsa-miR-548a-3p,OR7A5
VEZF1,hsa-miR-29c,hsa-miR-146b-5p,DOCK5,ANKRD40,AGPAT1,hsa-miR-194,hsa-miR-1305,hsa-miR-548h,ZBBX,hsa-miR-34a,TEAD2,CELF6,QDPR,hsa-miR-744,hsa-miR-129-3p,MEIS3,QDPR,TAC3,CDK2AP1,ANLN,hsa-miR-34a,DOCK1,hsa-miR-150,hsa-miR-95,YBX2,DOCK1
IQCK-AS1,hsa-miR-29b,hsa-miR-129-3p,hsa-miR-106b,PREX1,CEP83,CDK18,hsa-miR-640,YBX2,CCNO,hsa-miR-10a,hsa-let-7e,CEP83,ISYNA1,hsa-miR-149,PTPRF,hsa-miR-95,CHRNA2,SLC4A11,CMTM3,KCNJ16,hsa-miR-129-3p,MAP4K3-DT,MCM7,OLMALINC,hsa-miR-31,MAP4K3-DT
hsa-miR-99b,hsa-miR-29a,LINC01736,hsa-miR-548j,MID1IP1,CMTM3,hsa-miR-379,hsa-miR-19b,hsa-miR-514,hsa-miR-640,hsa-miR-1308,OLMALINC,CHID1,A2ML1,hsa-miR-200a,OR7A5,PTPRF,YBX2,LINC01485,AGPAT1,MAP4K3-DT,SLC6A9,hsa-miR-146b-5p,MAST3,MAP4K3-DT,CHRNA2,hsa-miR-146b-5p
ADIPOR2,hsa-miR-299-5p,RPL29,GAREM2,FAM107B,TEAD2,S100A4,hsa-miR-362-3p,hsa-miR-34a,QDPR,CCNO,hsa-miR-1246,CHRNA2,C22orf46P,hsa-miR-193b,MPV17L2,ASCL1,OR7A5,ANLN,ZBBX,ZBBX,AGPAT1,OLMALINC,MAP4K3-DT,CCDC69,hsa-miR-133a,OLMALINC
hsa-miR-2117,hsa-miR-296-5p,hsa-miR-139-5p,hsa-miR-2054,RPSAP69,SPACA6,hsa-miR-23b,hsa-miR-99b,ERFE,CMTM3,hsa-miR-548a-3p,CEDORA,CLMN,HMGN2,hsa-miR-24,LNCBRM,hsa-miR-30a,TEAD2,hsa-miR-146b-5p,FZD9,DOCK1,TEAD2,hsa-miR-548a-3p,LNCBRM,ebv-miR-BART8,QDPR,hsa-miR-548a-3p
hsa-miR-324-5p,hsa-miR-27a,hsa-miR-31,AGPAT1,CMTM3,KIF5B,ERI3,hsa-miR-431,MXI1,CEDORA,DBI,PLEKHM2,CMTM3,CNN3-DT,hsa-miR-30e,QDPR,MPV17L2,hsa-miR-99a,PLEKHB1,YBX2,CEDORA,CEP83,QDPR,LINC00926,hsa-miR-548a-3p,LINC01485,QDPR
hsa-miR-383,hsa-miR-26a,SCG3,LINC00515,LINC01007,CSRP1,TMEM132E-DT,hsa-miR-95,SLC6A12,CHRNA2,hsa-miR-29a,CCNO,CNN3-DT,MAP4K3-DT,hsa-miR-34b,MAP4K3-DT,hsa-miR-664,ZBBX,hsa-miR-125a-5p,MPV17L2,NDE1,hsa-miR-640,hsa-let-7i,KIF5A,CEDORA,ebv-miR-BART8,hsa-let-7i
PADI2,hsa-miR-25,SLC4A11,hsa-miR-516a-3p,SMTN,IQGAP1,hsa-miR-148a,hsa-miR-100,OR7E14P,RHOQ,FFAR4,RHOQ,COL26A1,RPSAP69,hsa-miR-451,kshv-miR-K12-4-5p,hsa-let-7i,LINC01736,NDE1,DOCK1,PLEKHB1,YBX2,hsa-miR-150,hsa-miR-142-3p,ZNF652-AS1,hsa-miR-484,hsa-miR-150
hsa-miR-34c-5p,hsa-miR-24,hsa-miR-548a-3p,LINC01736,SLC25A48,LNCOC1,ICAM5,hsa-miR-1260,RPSAP69,hsa-miR-1286,hsa-miR-1912,hsa-miR-10a,COL27A1,ANKRD19P,hsa-miR-31,CHRNA2,hsa-miR-125a-5p,CEDORA,FZD9,METTL1,FZD9,hsa-miR-548j,DBI,ITPKB,hsa-miR-125a-5p,hsa-miR-375,DBI
hsa-miR-1246,hsa-miR-23b,MAST3,TMCC3,MXI1,SMIM3,ADRA1D,hsa-miR-410,LINC01664,hsa-miR-1246,YBX2,hsa-miR-1912,CPM,ODC1,hsa-miR-377,LINC01736,hsa-miR-362-3p,hsa-miR-548a-3p,kshv-miR-K12-4-5p,hsa-miR-640,SLC4A11,hsa-miR-1308,CEDORA,CSRP1,CCNO,CEDORA,CEDORA
ERBIN,hsa-miR-221,hsa-miR-148a,OR7A5,FFAR4,HMGN2,hsa-miR-582-5p,hsa-miR-99a,PPDPF,ebv-miR-BART2-5p,KCNJ16,hsa-miR-29a,CSRP1,PREX1,hsa-miR-148b,FZD9,GAREM2,MXI1,DOCK1,hsa-miR-30a,QDPR,GAREM2,CEP83,CHRNA2,KCNJ16,hsa-miR-130b,CEP83
PNMA5,hsa-miR-220a,NPTXR,CASC3,RBP4,RPSAP69,hsa-miR-448,hsa-miR-25,hsa-miR-203,hsa-miR-497,hsa-miR-633,hsa-let-7i,DBI,PTPRF,hsa-miR-142-3p,YBX2,MAP4K3-DT,METTL1,ZBBX,ZNF652-AS1,CDK2AP1,QDPR,KCNJ16,ODC1,hsa-miR-1308,hsa-miR-1,KCNJ16
hsa-miR-767-5p,hsa-miR-219-5p,ebv-miR-BART8,hsa-miR-485-5p,PRKCG,C22orf46P,MCM7,hsa-miR-34a,LNCOC1,hsa-miR-1912,SPACA6,OR7A5,DNAJC18,SLC43A3,hsa-miR-23b,TAC3,CARHSP1,PLEKHB1,LINC03013,PLEKHB1,hsa-miR-640,SPACA6,kshv-miR-K12-4-5p,CDK2AP1,hsa-miR-378,hsa-miR-30a,kshv-miR-K12-4-5p
hsa-miR-1297,hsa-miR-218,hsa-miR-181c,hsa-miR-125b,ITPKB,hsa-miR-432,hsa-miR-151-5p,hsa-miR-219-5p,CHRNA2,CCDC69,OLMALINC,CMTM3,DOCK1,SMIM3,hsa-miR-370,ODC1,PRELP,hsa-miR-146b-5p,SLC6A9,hsa-miR-146b-5p,SLC6A9,hsa-miR-548a-3p,RHOQ,CCDC69,PLEKHB1,NDE1,RHOQ
hsa-miR-633,hsa-miR-216a,hsa-miR-494,KANK2,CDK18,KANK2,ZNF704,hsa-miR-520e,ZBBX,OR7A5,ITPRID2,ITPRID2,DOCK5,CDK18,hsa-miR-128,LINC01485,hsa-miR-369-3p,KCNJ16,hsa-miR-129-3p,QDPR,YBX2,CSRP1,MPV17L2,CARHSP1,RHOQ,hsa-miR-660,MPV17L2
LINC01007,hsa-miR-2117,YBX2,FOXO4,FOXO4,NPTXR,TCF15,hsa-miR-146b-5p,hsa-miR-139-5p,hsa-miR-10a,CMTM3,hsa-miR-139-5p,DYNC1LI2,MYOT,hsa-miR-1912,hsa-miR-548a-3p,CNN3-DT,hsa-miR-548j,SMIM10L2A,CEP83,MPV17L2,MAST3,DOCK5,ASCL1,hsa-miR-10a,hsa-miR-1246,DOCK5
OR7E14P,hsa-miR-2114,TCF15,hsa-miR-200a,OR7E14P,ARRDC2,hsa-miR-433,hsa-miR-1275,hsa-miR-197,MEIS3,METTL1,DOCK1,ELP2,FAM107B,hsa-miR-221,hsa-miR-190b,hsa-miR-101,A2ML1,YBX2,hsa-miR-190b,AGPAT1,HMGN2,CHRNA2,ARRDC2,hsa-miR-29a,ZNF652-AS1,CHRNA2
LINC01485,hsa-miR-21,hsa-miR-206,IQGAP1,ISYNA1,NDE1,LINC03013,hsa-miR-1299,hsa-miR-378,FZD9,hsa-miR-142-3p,KCNJ16,EMD,NDE1,hsa-miR-93,ebv-miR-BART8,LNCBRM,CDK2AP1,MAP4K3-DT,TEAD2,SMIM10L2A,hsa-miR-525-5p,CLMN,AQP6,LNCOC1,hsa-miR-497,CLMN
PLEKHM2,hsa-miR-206,hsa-miR-99b,RPL29,KIF5A,LINC00926,hsa-miR-410,hsa-miR-2117,hsa-miR-335,hsa-miR-340,OR7A5,hsa-miR-1,ERBIN,MAP4K4,hsa-miR-346,hsa-miR-31,hsa-miR-504,hsa-miR-10a,MXI1,hsa-miR-548a-3p,hsa-miR-190b,RPSAP69,LNCOC1,APLN,hsa-let-7i,TAC3,LNCOC1
CNN3-DT,hsa-miR-2054,ITPKB,KLHL5,LINC01736,PLEKHB1,hsa-miR-377,hsa-miR-21,hsa-miR-99b,hsa-miR-1,hsa-miR-139-5p,CCDC69,ERFE,LINC01007,hsa-miR-194,SLC4A11,hsa-miR-548h,NDE1,TEAD2,LNCOC1,TEAD2,CMTM3,hsa-miR-375,ANLN,hsa-miR-31,hsa-miR-194,hsa-miR-375
hsa-miR-889,hsa-miR-204,CMTM3,hsa-miR-361-3p,OLMALINC,RPL29,hsa-miR-769-3p,hsa-miR-873,hsa-miR-577,hsa-miR-375,hsa-miR-484,ARRDC2,ERI3,CMTM3,hsa-miR-487b,hsa-miR-133a,LINC02217,C22orf46P,hsa-miR-190b,hsa-miR-125a-5p,OR7A5,MCM7,hsa-miR-31,AGPAT1,OR7A5,SLC4A11,hsa-miR-31
hsa-miR-488,hsa-miR-148b,S100A4,hsa-miR-30e,CELF6,HPCA,hsa-miR-885-5p,hsa-miR-488,PRSS16,hsa-miR-142-3p,MAP4K3-DT,hsa-miR-93,EZR,TRIP10,hsa-miR-485-5p,SCG3,hsa-miR-660,MPV17L2,hsa-miR-640,MAST3,TAC3,hsa-miR-660,hsa-miR-484,SLC6A12,SPACA6,LNCOC1,hsa-miR-484
hsa-miR-362-3p,hsa-miR-148a,hsa-miR-199b-5p,hsa-miR-21,PTPRF,CARHSP1,hsa-miR-361-5p,hsa-miR-299-5p,hsa-miR-330-3p,hsa-miR-484,hsa-miR-148b,SPACA6,FAM107B,ATF7IP2,hsa-miR-590-5p,hsa-miR-640,hsa-miR-34a,ODC1,QDPR,ITPKB,ZNF652-AS1,ITPKB,SASH1,GAREM2,CHRNA2,hsa-miR-10a,SASH1
hsa-miR-126,hsa-miR-146b-5p,hsa-miR-130b,PIEZO2,ERBIN,SLC43A3,hsa-miR-1,hsa-miR-15a,hsa-miR-206,hsa-miR-1260,CLMN,hsa-miR-484,FANCC,RIPOR3,hsa-miR-203,hsa-miR-484,WSCD1,hsa-miR-148b,hsa-miR-133a,CHRNA2,CHRNA2,OLMALINC,AQP6,ANKRD40,APLN,hsa-miR-139-5p,AQP6
hsa-miR-218,hsa-miR-1266,hsa-miR-34c-5p,ODC1,SLC43A3,hsa-miR-194,hsa-miR-30a,hsa-miR-633,hsa-miR-769-3p,TMEM107,CHRNA2,hsa-miR-29b,FFAR4,CEDORA,hsa-miR-320a,LINC03013,DOCK1,LNCOC1,ebv-miR-BART8,PRELP,LINC01485,ZBBX,FFAR4,PLEKHB1,CMTM3,hsa-miR-148b,FFAR4
hsa-miR-152,hsa-miR-126,hsa-miR-448,hsa-miR-1180,A2ML1,hsa-miR-517c_hsa-miR-519a,VASP,hsa-miR-195,hsa-miR-548j,hsa-miR-139-5p,hsa-miR-335,MEIS3,FLT3LG,KCNJ10,hsa-miR-15b,ANLN,hsa-miR-370,hsa-miR-484,ZNF652-AS1,ODC1,hsa-miR-30a,hsa-miR-329,ebv-miR-BART8,KIF5B,hsa-miR-504,hsa-let-7i,ebv-miR-BART8
hsa-miR-186,hsa-miR-125b,hsa-miR-1266,SAMD4A,DOCK1,A2ML1,hsa-miR-383,hsa-miR-485-3p,hsa-miR-425,FFAR4,hsa-miR-425,hsa-miR-142-3p,FOXO4,OR7E14P,hsa-miR-548a-3p,TEAD2,hsa-miR-454,SLC6A9,ODC1,CEDORA,hsa-miR-548a-3p,FOXO4,CCNO,SMIM3,hsa-miR-874,hsa-miR-448,CCNO
hsv1-miR-H8,hsa-miR-125a-5p,hsa-miR-451,hsa-miR-544,CPM,LINC03013,hsa-let-7b,RASSF2,ebv-miR-BART8,hsa-miR-190b,hsa-miR-874,hsa-miR-425,FZD9,CEACAM16-AS1,hsa-miR-450b-5p,hsa-miR-130b,hsa-miR-150,LY86-AS1,CHRNA2,OR7A5,hsa-miR-125a-5p,hsa-miR-146b-5p,ODC1,FOXO4,ITPRID2,LINC02217,ODC1
LINC01736,hsa-miR-1246,hsa-miR-99a,PLXNB1,MTMR10,SLC30A3,hsa-miR-193b,SH2D5,hsa-miR-520e,SPACA6,CCDC69,hsa-miR-1286,GAREM2,KANK2,hsa-miR-33a,ZNF652-AS1,SLC30A3,TAC3,AGPAT1,hsa-let-7i,hsa-miR-133a,MPV17L2,PLEKHB1,GIPR,hsa-miR-139-5p,hsa-miR-664,PLEKHB1
hsa-miR-548a-3p,hsa-miR-122,CDK2AP1,OR7E14P,HSPB2,CEACAM16-AS1,LINC01485,LINC00515,hsa-miR-375,hsa-miR-425,ebv-miR-BART8,CHRNA2,GIPR,ERBIN,hsa-miR-656,hsa-miR-375,LNCOC1,ANLN,KLHL5,GAREM2,LINC01736,METTL1,LINC01485,HMGN2,DOCK1,hsa-miR-335,LINC01485
CLMN,hsa-miR-1180,hsa-miR-488,INPP5D,ODC1,hsa-miR-504,hsa-miR-127-3p,LINC00507,hsa-miR-423-3p,hsa-miR-31,hsa-miR-132,CLMN,GLI1,MTMR10,hsa-miR-1266,hsa-let-7i,hsa-miR-142-3p,hsa-miR-129-3p,hsa-miR-30a,hsa-miR-660,ODC1,KIF5A,ITPRID2,MYOT,ODC1,LINC03013,ITPRID2
hsa-miR-651,hsa-miR-10b,hsa-miR-582-5p,hsa-miR-1297,NDE1,SLC6A9,hsa-miR-889,LGMN,CCNO,hsa-let-7i,RHOQ,FFAR4,GPCPD1,PLEKHM2,hsa-miR-133a,KLHL5,hsa-miR-151-3p,SCG3,SCG3,KCNJ16,hsa-let-7i,OR7A5,NDE1,MID1IP1,MXI1,DOCK5,NDE1
CEACAM16-AS1,hsa-miR-10a,LINC03013,PRELP,MAP4K4,hsa-miR-1305,PLK2,SLC25A48,hsa-miR-595,hsa-miR-122,hsa-miR-1,CACNG3,GPER1,FFAR4,hsa-miR-29c,hsa-miR-150,hsa-miR-516a-3p,hsa-miR-660,hsa-miR-548a-3p,ASCL1,SCG3,hsa-miR-190b,MAST3,CPM,hsa-miR-1,hsa-miR-33a,MXI1
KIF13B,hsa-miR-107,LINC02217,hsa-miR-432,SASH1,ZCCHC17,ASCL1,VEZF1,COL27A1,hsa-let-7e,DYNC1LI2,QDPR,HIGD1B,DOCK1,hsa-miR-379,ITPKB,ZBBX,hsa-miR-520e,SASH1,LINC01736,CEP83,PLEKHB1,MXI1,ISYNA1,GAREM2,hsa-miR-769-3p,A2ML1
LY86-AS1,hsa-miR-106b,C22orf46P,WBP2,C22orf46P,kshv-miR-K12-4-5p,hsa-miR-195,KIF5B,GAREM2,hsa-miR-133a,hsa-miR-29b,hsa-miR-132,HMG20B,IQCK-AS1,hsa-miR-874,SMIM10L2A,hsa-miR-126,AQP6,OR7A5,NDE1,hsa-miR-31,hsa-miR-139-5p,A2ML1,A2ML1,SMIM10L2A,hsa-miR-1308,hsa-miR-660
