MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
hsa-miR-654-3p,hsa-miR-101-5p,hsa-miR-139-5p,LRRTM2,ADAMTS5,PAMR1,hsa-miR-195-3p,hsa-miR-10b-5p,hsa-miR-10b-5p,hsa-miR-378a-5p,hsa-miR-493-3p,hsa-miR-28-3p,ANGPTL7,hsa-miR-139-5p,hsa-miR-182-5p,hsa-miR-10b-5p,ADAMTS5,B3GALT1,SPRY2,ARHGAP20,ARHGAP20,B3GALT1,TMEM220,TNMD,TMEM220,MMP11,TMEM220
hsa-miR-205-5p,C3orf50,hsa-miR-21-5p,KLHL29,RYR3,hsa-miR-139-3p,hsa-miR-139-5p,hsa-miR-1307-5p,hsa-miR-1307-5p,FHL1,SLC7A14,hsa-miR-340-5p,ANLN,PPAP2B,hsa-miR-21-3p,B3GALT1,hsa-miR-486-5p,ARHGAP20,DST,hsa-miR-96-5p,SPRY2,TMEM220,CEP68,TSLP,H2AFY,ARHGAP20,CEP68
hsa-miR-192-5p,ASPA,PAMR1,PPP1R12B,CD300LG,MMP11,PAMR1,hsa-miR-182-5p,hsa-miR-182-5p,MYH1,hsa-miR-340-5p,PPP1R12B,AOC3,LRRC3B,hsa-miR-141-3p,HPSE2,LRRC3B,hsa-miR-378a-5p,hsa-miR-139-5p,SPRY2,hsa-miR-96-5p,FAM13A,FAM13A,BUB1B,hsa-miR-96-5p,B3GALT1,FAM13A
hsa-miR-5683,hsa-miR-6892-5p,CAV1,PAMR1,NEK2,ADAMTS5,hsa-miR-21-5p,CD300LG,ACVR1C,LOC90586,HSD17B6,NACC1,APOB,BTNL9,hsa-miR-125b-5p,hsa-miR-96-5p,CEP68,H2AFY,B3GALT1,TMEM220,TMEM220,hsa-miR-139-5p,H2AFY,RDH5,FAM13A,KLHL29,H2AFY
MELK,NIPSNAP3B,hsa-miR-195-3p,COL10A1,GLRA4,CD300LG,hsa-miR-1301-3p,hsa-miR-21-3p,hsa-miR-21-3p,PRRG3,hsa-miR-378a-5p,hsa-miR-378a-5p,AQP7P1,CEP68,hsa-miR-145-3p,ADAMTS5,B3GALT1,hsa-miR-139-5p,ARHGAP20,ADAMTS5,PAMR1,ADAMTS5,PPAPDC1A,CAT,PPP1R12B,H2AFY,PPAPDC1A
ADRA1A,SCARA5,hsa-miR-1301-3p,FIGF,TNMD,TSLP,CAV1,hsa-miR-141-3p,hsa-miR-141-3p,TNMD,PPP1R12B,SLC7A14,AQP7P3,TMEM220,hsa-miR-378a-5p,TMEM220,ARHGAP20,HPSE2,hsa-miR-96-5p,HPSE2,ADAMTS5,KLHL29,FIGF,CEP68,PAMR1,SLC35A2,FIGF
hsa-miR-139-5p,hsa-miR-200a-5p,hsa-miR-139-3p,DST,hsa-miR-21-5p,PPP1R12B,SLC35A2,hsa-miR-125b-5p,hsa-miR-125b-5p,hsa-miR-148b-5p,hsa-miR-1262,hsa-miR-32-5p,AQPEP,ITIH5,hsa-miR-99a-5p,ARHGAP20,hsa-miR-190b-5p,FAM13A,TMEM220,hsa-miR-139-5p,HPSE2,PPP1R12B,DST,CEP55,LRRTM2,TNMD,DST
hsa-miR-126-5p,hsa-miR-378a-5p,hsa-miR-96-5p,TSLP,SDPR,CAV2,KCNIP2,hsa-miR-145-3p,hsa-miR-145-3p,ARHGAP20,CCDC64,hsa-miR-190b-5p,ARHGAP20,HPSE2,hsa-miR-3199,CAV1,hsa-let-7c-3p,CAV1,HPSE2,PAMR1,hsa-miR-139-5p,PAMR1,HPSE2,PPAPDC1A,ADAMTS5,HPSE2,HPSE2
LYVE1,hsa-miR-497-5p,hsa-miR-183-5p,hsa-miR-139-3p,CEP68,FAM13A,WDR62,hsa-miR-378a-5p,hsa-miR-378a-5p,hsa-miR-28-3p,HPSE2,PRRG3,ASF1B,CPA1,hsa-miR-1258,CA4,ANGPT4,CA4,hsa-miR-10b-5p,hsa-miR-10b-5p,hsa-miR-10b-5p,hsa-miR-139-3p,NACC1,SCARA5,TSLP,PAMR1,NACC1
hsa-miR-141-5p,KLHL29,hsa-miR-145-5p,CAV2,WDR62,FIGF,B3GALT1,hsa-miR-99a-5p,hsa-miR-99a-5p,CLEC3B,DST,hsa-miR-148b-5p,ASPA,H2AFY,hsa-miR-100-5p,SPRY2,PPP1R12B,hsa-miR-139-3p,hsa-miR-378a-5p,CEP68,H2AFY,HPSE2,hsa-miR-96-5p,TNXB,NACC1,NACC1,hsa-miR-96-5p
hsa-miR-3926,CCNB2,hsa-miR-204-5p,LOC728264,PPP1R12B,LMOD1,DLGAP5,hsa-miR-3199,hsa-miR-3199,GABRD,hsa-miR-6510-3p,TRPM3,ASPM,LMOD1,hsa-miR-335-5p,CAV2,hsa-miR-6510-3p,LOC728264,PAMR1,H2AFY,DST,CEP68,SLC35A2,ZWINT,KLHL29,CLEC3B,SLC35A2
hsa-miR-891a-5p,TSLP,hsa-miR-10b-5p,SIK2,MESTIT1,WDR62,HJURP,hsa-miR-1258,hsa-miR-1258,hsa-miR-32-5p,hsa-miR-3926,MESTIT1,ATOH8,PAMR1,hsa-miR-429,hsa-miR-28-3p,MMP11,hsa-miR-10b-5p,ADAMTS5,CA4,CAV1,hsa-miR-378a-5p,LRRTM2,AOC3,CAV2,hsa-miR-96-5p,LRRTM2
hsa-miR-301a-3p,hsa-miR-337-3p,hsa-miR-1307-5p,LRRC3B,SPRY2,SIK2,PYCR1,hsa-miR-100-5p,hsa-miR-100-5p,PPAPDC1A,SLC35A2,TNMD,B3GALT1,SIK2,hsa-let-7c-5p,LMOD1,hsa-let-7c-5p,GABRD,hsa-miR-139-3p,KLHL29,CA4,GABRD,GABRD,RRM2,FIGF,hsa-miR-28-3p,GABRD
hsa-miR-195-5p,ATOH8,hsa-miR-486-5p,GLYAT,DST,HIF3A,PDE2A,hsa-miR-335-5p,hsa-miR-335-5p,hsa-miR-182-5p,NACC1,hsa-miR-539-5p,BIRC5,DST,hsa-miR-10b-3p,SIK2,FAM13A,ADAMTS5,CAV1,hsa-miR-139-3p,hsa-miR-378a-5p,hsa-miR-10b-5p,ADAMTS5,GABRD,SIK2,GABRD,ADAMTS5
hsa-let-7c-3p,MRAP,hsa-miR-182-5p,CLEC3B,hsa-miR-139-3p,MYOM1,SLC22A12,hsa-miR-10b-3p,hsa-miR-10b-3p,LYVE1,hsa-miR-30e-3p,TMEM220,BTNL9,HIF3A,hsa-miR-195-3p,BTNL9,hsa-miR-139-5p,KLHL29,CA4,CAV1,hsa-miR-139-3p,PPAPDC1A,hsa-miR-10b-5p,CRHBP,PPAPDC1A,hsa-miR-340-5p,hsa-miR-10b-5p
hsa-miR-486-5p,LPL,hsa-miR-21-3p,MYOC,LOC728264,SH3D19,ITIH5,hsa-miR-99a-3p,hsa-miR-99a-3p,hsa-miR-340-5p,hsa-miR-107,NKAPL,BUB1,PALMD,hsa-miR-99a-3p,H2AFY,LRRTM2,hsa-miR-32-5p,CAV2,hsa-miR-378a-5p,CEP68,SLC35A2,hsa-miR-378a-5p,CCNB2,SLC35A2,FHL1,hsa-miR-378a-5p
MASP1,hsa-miR-195-3p,hsa-miR-141-3p,UBE2T,H2AFY,LRRC3B,CAV2,hsa-miR-106b-5p,hsa-miR-106b-5p,hsa-miR-193a-5p,hsa-miR-190b-5p,DST,BUB1B,ABCA10,hsa-miR-337-3p,RYR3,KLHL29,CEP68,SLC35A2,DST,KLHL29,NACC1,TSLP,HSPB7,DST,HSPB7,TSLP
hsa-miR-655-3p,hsa-miR-126-5p,hsa-miR-125b-5p,PALM2-AKAP2,PKMYT1,DST,UBE2T,hsa-miR-193a-5p,hsa-miR-193a-5p,NKAPL,hsa-miR-503-5p,H2AFY,C12orf39,PDE2A,hsa-miR-125b-2-3p,GLYAT,CA4,hsa-miR-96-5p,LOC728264,SLC35A2,CAV2,DST,KLHL29,PPAP2B,HPSE2,CAV1,KLHL29
hsa-miR-190b-5p,CRHBP,hsa-miR-145-3p,hsa-miR-10b-5p,B3GALT1,LOC728264,LOC729467,hsa-miR-93-5p,hsa-miR-93-5p,hsa-miR-181c-3p,hsa-miR-1295a,CCDC64,C13orf36,LRRTM2,hsa-miR-200a-5p,HSD17B13,ASF1B,SLC35A2,CEP68,GABRD,SLC35A2,hsa-miR-1307-5p,hsa-miR-28-3p,KCNJ16,LMOD1,hsa-miR-181c-3p,hsa-miR-28-3p
hsa-miR-1262,AQP7P3,hsa-miR-378a-5p,UBE2C,TSLP,hsa-miR-99a-5p,NUSAP1,hsa-miR-195-3p,hsa-miR-195-3p,HSD17B13,RYR3,ARHGAP20,C16orf59,CAV2,hsa-miR-133a-3p,HSD17B6,TMEM220,LMOD1,LMOD1,CAV2,GABRD,hsa-miR-182-5p,PAMR1,FRMD1,hsa-miR-10b-5p,hsa-miR-139-5p,PAMR1
RYR3,PYGM,hsa-miR-99a-5p,PPAP2B,PDE2A,LDB2,HMMR,hsa-miR-337-3p,hsa-miR-337-3p,H2AFY,hsa-miR-3199,LOC572558,C18orf34,TNS1,hsa-miR-141-5p,KLHL29,ASPA,PAMR1,KLHL29,PPAPDC1A,hsa-miR-28-3p,H2AFY,TRPM3,PALM2-AKAP2,GABRD,hsa-miR-195-3p,TRPM3
EPB42,PAMR1,hsa-miR-3199,LMOD1,ARHGAP20,PPAP2B,ADAMTS5,hsa-miR-125b-2-3p,hsa-miR-125b-2-3p,MESTIT1,hsa-miR-148b-5p,STAB2,C1QTNF9,SCARA5,hsa-miR-451a,MESTIT1,NACC1,HSD17B6,GLYAT,hsa-miR-28-3p,BTNL9,CAV2,SLC7A14,C12orf39,hsa-miR-378a-5p,hsa-miR-1301-3p,SLC7A14
MRAP,hsa-miR-199b-5p,hsa-miR-1258,MYOM1,HSD17B13,UBE2T,KIF20A,hsa-miR-200a-5p,hsa-miR-200a-5p,EBF1,hsa-miR-539-5p,HSD17B13,C3orf50,SLC35A2,hsa-miR-6892-5p,DPP6,hsa-miR-139-3p,DPP6,HSD17B6,MESTIT1,LMOD1,CA4,LOC728264,LRRC2,LOC728264,CEP68,LOC728264
ASPM,MELK,hsa-miR-100-5p,AOC3,CAV1,CAV1,SLC2A4,hsa-miR-133a-3p,hsa-miR-133a-3p,hsa-miR-539-5p,DPP6,MYH1,C7orf41,PPP1R12B,hsa-miR-495-3p,hsa-miR-378a-5p,hsa-miR-493-5p,hsa-miR-28-3p,BTNL9,TNMD,SIK2,TSLP,LMOD1,IGFBP6,WDR62,DST,LMOD1
LMOD1,LOC283392,hsa-miR-335-5p,HSPB7,ABCA10,CA4,NPR1,hsa-miR-141-5p,hsa-miR-141-5p,LHCGR,hsa-miR-193a-5p,hsa-miR-376a-3p,CA4,MYOM1,hsa-miR-377-5p,CEP68,HPSE2,PDE2A,RYR3,BTNL9,TNMD,hsa-miR-195-3p,CAV2,CENPF,MYOM1,ADAMTS5,CAV2
hsa-miR-144-5p,HEPACAM,hsa-miR-429,KIAA0101,KCNJ16,PDE2A,SIK2,hsa-miR-451a,hsa-miR-451a,HSPB7,hsa-miR-328-3p,FIGF,CAT,SH3D19,hsa-miR-195-5p,WDR62,hsa-miR-10b-5p,TNMD,MYOM1,hsa-miR-32-5p,MESTIT1,hsa-miR-99a-5p,PRRG3,BIRC5,hsa-miR-28-3p,hsa-miR-10b-5p,PRRG3
CCNB1,HSPB6,hsa-let-7c-5p,WDR62,FAM13A,hsa-miR-139-5p,HPSE2,hsa-miR-6892-5p,hsa-miR-6892-5p,LOC55908,H2AFY,CLEC3B,CAV1,hsa-miR-21-5p,hsa-miR-511-5p,TNMD,GABRD,MESTIT1,ADH4,LMOD1,RYR3,hsa-miR-3199,TNMD,SH3D19,CLEC3B,LMOD1,TNMD
hsa-miR-200c-5p,CDK1,hsa-miR-10b-3p,CAV1,KLHL29,TNMD,SPTBN1,hsa-miR-495-3p,hsa-miR-495-3p,PYCR1,hsa-miR-629-3p,FAM13A,CAV2,TNMD,hsa-miR-378c,MYOM1,MESTIT1,RYR3,GABRD,hsa-miR-190b-5p,WDR62,MESTIT1,STAB2,LDB2,hsa-miR-148b-5p,TSLP,STAB2
FRMD1,LDB2,hsa-miR-99a-3p,CA4,IQGAP3,NIPSNAP3B,ACVR1C,hsa-miR-377-5p,hsa-miR-377-5p,TROAP,STAB2,hsa-miR-193a-5p,CCDC64,CAV1,hsa-miR-144-5p,TRPM3,hsa-miR-183-5p,SPRY2,ANGPT4,WDR62,HSD17B6,CAV1,hsa-miR-190b-5p,C18orf34,TNMD,LOC728264,hsa-miR-190b-5p
hsa-miR-337-3p,DMD,hsa-miR-337-3p,hsa-miR-432-5p,hsa-miR-145-5p,PALM2-AKAP2,UBE2C,hsa-miR-195-5p,hsa-miR-195-5p,HJURP,hsa-miR-32-5p,LOC90586,CCNB1,WDR62,hsa-miR-1247-3p,hsa-miR-182-5p,hsa-miR-28-3p,TSLP,SIK2,TSLP,TRPM3,hsa-miR-193a-5p,DPP6,LMOD1,hsa-miR-340-5p,hsa-miR-148b-5p,DPP6
HPSE2,SPTBN1,hsa-miR-125b-2-3p,B3GALT1,KIF4A,TPX2,DTL,hsa-miR-511-5p,hsa-miR-511-5p,CD300LG,TMEM220,PAPPA2,CCNB2,LDB2,hsa-miR-200a-3p,ANGPT4,SLC35A2,hsa-miR-190b-5p,TNMD,NACC1,ANGPT4,PDE2A,CA4,EPR1,PALM2-AKAP2,PRRG3,CA4
LDB2,hsa-miR-29a-3p,hsa-miR-200a-5p,hsa-miR-183-3p,UBE2T,SLC35A2,CDK1,hsa-miR-378c,hsa-miR-378c,ACVR1C,PAPPA2,CA4,CD300LG,hsa-miR-139-3p,hsa-miR-497-5p,DST,BTNL9,CAV2,DPP6,RYR3,hsa-miR-32-5p,SIK2,MESTIT1,MKI67,PRRG3,hsa-miR-378a-5p,MESTIT1
hsa-miR-32-5p,PPARG,hsa-miR-133a-3p,hsa-miR-758-5p,LRRTM2,SDPR,MELK,hsa-miR-144-5p,hsa-miR-144-5p,KCNIP2,hsa-miR-483-5p,DPP6,CD34,TSLP,hsa-miR-5683,PDE2A,hsa-miR-145-5p,BTNL9,hsa-miR-32-5p,TRPM3,ABCA10,WDR62,SIK2,ALDH1L1,CAV1,CA4,SIK2
hsa-miR-200b-5p,hsa-miR-369-5p,hsa-miR-141-5p,ADH1A,CDC25C,HJURP,RYR3,hsa-miR-1247-3p,hsa-miR-1247-3p,SPTBN1,hsa-miR-1468-5p,C13orf36,CDC25C,LOC728264,hsa-miR-181b-3p,TSLP,BUB1,HSD17B13,MESTIT1,SIK2,DPP6,TNMD,hsa-miR-148b-5p,FXYD1,PPAP2B,PPAPDC1A,hsa-miR-148b-5p
SLC7A14,hsa-miR-193a-5p,hsa-miR-451a,NUSAP1,MYOM1,LOC286367,PYGM,hsa-miR-200a-3p,hsa-miR-200a-3p,WDR62,DMD,RYR3,CDK1,UBE2T,hsa-miR-200c-3p,hsa-miR-190b-5p,SCARA5,GLRA4,NAALAD2,hsa-miR-182-5p,PPAPDC1A,HSD17B13,PALM2-AKAP2,NPY2R,CA4,MYH1,PALM2-AKAP2
hsa-miR-142-5p,FRMD1,hsa-miR-6892-5p,TNMD,GLYAT,PKMYT1,BUB1,hsa-miR-497-5p,hsa-miR-497-5p,DLGAP5,hsa-miR-326,HSD17B6,CDKN3,NEK2,hsa-miR-193a-5p,LYVE1,TRPM3,KIAA0101,WDR62,LRRTM2,GLYAT,hsa-miR-145-5p,HSD17B6,MRAP,hsa-miR-539-5p,hsa-miR-539-5p,HSD17B6
PAQR4,LOC90586,hsa-miR-495-3p,TROAP,BTNL9,ASPA,SORBS1,hsa-miR-5683,hsa-miR-5683,DPP6,PRRG3,HSPB7,CENPF,hsa-miR-145-5p,hsa-miR-106b-5p,GABRD,ADH4,GLYAT,hsa-miR-486-5p,hsa-miR-145-5p,LOC728264,hsa-miR-32-5p,hsa-miR-340-5p,ANLN,hsa-miR-190b-5p,LYVE1,hsa-miR-340-5p
MYH1,B3GALT1,hsa-miR-377-5p,hsa-miR-4521,HEPACAM,PAFAH1B3,KLB,hsa-miR-181b-3p,hsa-miR-181b-3p,PBK,CEP68,SLC22A12,CENPM,LOC286367,hsa-miR-32-5p,UBE2T,CPA1,MYOM1,FHL1,ABCA10,hsa-miR-182-5p,UBE2T,RYR3,PAQR4,SLC7A14,MESTIT1,RYR3
hsa-miR-3613-3p,LEP,hsa-miR-195-5p,LYVE1,HIF3A,CCNB1,KLHL33,hsa-miR-200c-3p,hsa-miR-200c-3p,HSD17B6,hsa-miR-129-5p,BTNL9,CEP55,PKMYT1,hsa-let-7c-3p,hsa-miR-139-3p,hsa-miR-204-5p,SIK2,hsa-miR-28-3p,LOC728264,hsa-miR-190b-5p,LRRTM2,DMD,DST,HIF3A,HSD17B13,DMD
SLC22A12,BTNL9,hsa-miR-511-5p,PALMD,PPAP2B,hsa-miR-195-5p,HIF3A,hsa-miR-429,hsa-miR-429,CDK1,FAM13A,LOC55908,CEP68,FXYD1,hsa-miR-1301-3p,hsa-miR-139-5p,C18orf34,PAFAH1B3,NUF2,HSD17B6,TSLP,DPP6,CCDC64,NEIL3,HSPB7,LOC90586,CCDC64
PLK1,hsa-miR-155-5p,hsa-miR-378c,FHL1,TMEM220,DMD,ABCA10,hsa-miR-32-5p,hsa-miR-32-5p,MELK,LOC572558,KLHL31,CFL2,MESTIT1,hsa-miR-28-3p,PAFAH1B3,PAMR1,TNS1,TNS1,DPP6,MYOM1,LOC728264,HSD17B13,STAB2,FHL1,STAB2,HSD17B13
CRHBP,SPRY2,hsa-miR-144-5p,hsa-miR-141-5p,GABRD,AOC3,MRAP,hsa-miR-1301-3p,hsa-miR-1301-3p,RYR3,C13orf36,NUF2,CKAP2L,SPRY2,hsa-miR-140-3p,NUF2,H2AFY,HIF3A,PAFAH1B3,HSD17B13,HSD17B13,MYOM1,LOC90586,SLC35A2,MYH1,DPP6,LOC90586
LOC90586,CCDC64,hsa-miR-1247-3p,hsa-miR-656-3p,ITIH5,PALMD,BTNL9,hsa-miR-487a-5p,hsa-miR-487a-5p,PYGM,hsa-miR-15b-5p,LYVE1,CKS2,RYR3,hsa-miR-592,LOC728264,SDPR,NACC1,SDPR,hsa-miR-1307-5p,hsa-miR-486-5p,RYR3,PAFAH1B3,CKAP2L,UBE2T,hsa-miR-32-5p,PAFAH1B3
GPR146,hsa-miR-342-5p,hsa-miR-200a-3p,hsa-miR-3065-3p,CAV2,GSN,DPP6,hsa-miR-381-3p,hsa-miR-381-3p,BUB1,hsa-miR-181a-3p,LRRC2,CLEC3B,B3GALT1,hsa-miR-378a-3p,TNS1,LOC283392,DMD,HSD17B13,PDE2A,PDE2A,PRRG3,hsa-miR-539-5p,CD34,hsa-miR-32-5p,hsa-miR-190b-5p,hsa-miR-539-5p
hsa-miR-760,hsa-miR-758-5p,hsa-miR-497-5p,hsa-miR-148b-5p,LDB2,hsa-miR-21-5p,GSN,hsa-miR-140-3p,hsa-miR-140-3p,SORBS1,GLRA4,hsa-miR-107,COL10A1,POC1A,hsa-miR-433-3p,KIAA0101,hsa-miR-493-3p,UBE2T,TRPM3,hsa-miR-340-5p,UBE2T,HIF3A,LRRC2,H2AFY,TRPM3,EBF1,LRRC2
ITIH5,EBF1,hsa-miR-5683,EBF1,C18orf34,CLEC3B,ADH1A,hsa-miR-592,hsa-miR-592,KLB,LOC728264,ANGPT4,CPA1,SORBS1,hsa-miR-148b-3p,FHL1,hsa-miR-378a-5p,WDR62,SLC2A4,ANGPT4,hsa-miR-1307-5p,HSD17B6,GLYAT,NACC1,MESTIT1,PAFAH1B3,GLYAT
hsa-miR-342-3p,NAALAD2,hsa-miR-181b-3p,hsa-miR-205-5p,hsa-miR-10b-5p,hsa-miR-125b-5p,TPX2,hsa-miR-378a-3p,hsa-miR-378a-3p,KLHL33,MYH1,hsa-miR-181c-3p,CRHBP,PALM2-AKAP2,hsa-miR-365a-3p,SLC2A4,C1QTNF9,SLC2A4,hsa-miR-584-5p,hsa-miR-204-5p,hsa-miR-204-5p,BTNL9,KCNJ16,DMD,STAB2,hsa-miR-182-5p,KCNJ16
hsa-miR-28-3p,CFL2,hsa-miR-200c-3p,KIFC1,HSD17B6,NACC1,EPB42,hsa-miR-433-3p,hsa-miR-433-3p,HIF3A,hsa-miR-181c-3p,LPL,DLGAP5,hsa-miR-99a-5p,hsa-miR-365b-3p,hsa-miR-145-3p,hsa-miR-195-3p,TRPM3,hsa-miR-1247-5p,MYOM1,PAFAH1B3,PPAP2B,EBF1,TOP2A,hsa-miR-139-3p,hsa-miR-193a-5p,EBF1
ANGPTL7,MASP1,hsa-miR-193a-5p,NEIL3,KIAA0101,GABRD,HSD17B6,hsa-miR-148b-3p,hsa-miR-148b-3p,DTL,hsa-miR-16-1-3p,ADAMTS5,DMD,NIPSNAP3B,hsa-miR-190b-5p,GLRA4,PPAP2B,SDPR,TSLP,hsa-miR-486-5p,SLC2A4,hsa-miR-195-5p,CLEC3B,CLEC3B,PDE2A,HSD17B6,CLEC3B
hsa-miR-654-5p,hsa-miR-140-3p,hsa-miR-106b-5p,HPSE2,SLC7A14,PBK,PBK,hsa-miR-365a-3p,hsa-miR-365a-3p,ABCA10,CFL2,EBF1,DPP6,C7orf41,hsa-miR-16-1-3p,SLC35A2,SLC7A14,hsa-miR-1301-3p,hsa-let-7c-3p,UBE2T,hsa-let-7c-3p,DMD,BTNL9,CFL2,SH3D19,GLYAT,BTNL9
hsa-miR-483-5p,PPAP2B,hsa-miR-32-5p,GPAM,LYVE1,NUSAP1,TROAP,hsa-miR-365b-3p,hsa-miR-365b-3p,BTNL9,SPTBN1,hsa-miR-1307-5p,DST,KLHL29,hsa-miR-584-5p,HIF3A,hsa-miR-340-5p,hsa-miR-340-5p,SPC25,HIF3A,SDPR,ABCA10,hsa-miR-1307-5p,hsa-miR-195-5p,LOC90586,TRPM3,hsa-miR-1307-5p
LOC286367,ITIH5,hsa-let-7c-3p,hsa-miR-411-5p,LOC572558,B3GALT1,SDPR,hsa-miR-190b-5p,hsa-miR-190b-5p,SLC22A12,NKAPL,hsa-miR-4521,DTL,CCNB1,hsa-miR-483-3p,hsa-miR-340-5p,hsa-miR-1307-5p,ANGPT4,UBE2T,SDPR,NACC1,LMOD1,NUF2,hsa-miR-495-3p,GLYAT,RYR3,NUF2
LOC55908,hsa-miR-200a-3p,hsa-miR-28-3p,TNS1,POC1A,KCNJ16,GPR146,hsa-miR-16-1-3p,hsa-miR-16-1-3p,GSN,LMOD1,hsa-miR-10b-5p,EBF1,PAFAH1B3,hsa-miR-452-5p,SDPR,RYR3,UBE2C,PDE2A,SCARA5,HIF3A,hsa-miR-141-5p,LYVE1,hsa-miR-125b-2-3p,HSD17B13,SLC7A14,LYVE1
