MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
hsa-miR-101,hsa-miR-448,hsa-miR-504,hsa-miR-517c_hsa-miR-519a,hsa-miR-517c_hsa-miR-519a,hsa-miR-200a,hsa-miR-129-5p,hsa-miR-194,hsa-miR-30e,hsa-miR-660,hsa-miR-423-3p,hsa-miR-93,hsa-miR-101,hsa-miR-362-3p,hsa-miR-517c_hsa-miR-519a,hsa-miR-143,hsa-miR-30a,hsa-miR-423-3p,hsa-miR-335,hsa-miR-517c_hsa-miR-519a,ebv-miR-BART8,hsa-miR-34a,hsa-miR-133a,hsa-miR-29a,hsa-miR-125a-5p,hsa-miR-362-3p,hsa-miR-133a
hsa-miR-1912,hsa-miR-450b-5p,hsa-miR-125a-5p,hsa-miR-362-3p,hsa-miR-99b,hsa-miR-95,hsa-miR-218,hsa-miR-34c-5p,hsa-miR-29c,hsa-miR-1308,kshv-miR-K12-4-5p,hsa-miR-633,hsa-miR-103,hsa-miR-99b,hsa-miR-99b,hsa-miR-423-3p,hsa-miR-146b-5p,hsa-miR-99a,hsa-miR-1246,hsa-miR-99b,hsa-miR-99b,hsa-miR-432,ebv-miR-BART8,hsa-miR-129-3p,kshv-miR-K12-4-5p,hsa-miR-143,ebv-miR-BART8
hsa-miR-664,hsa-miR-452,kshv-miR-K12-4-5p,hsa-miR-25,hsa-miR-431,hsa-miR-34a,hsa-miR-146b-5p,kshv-miR-K12-2,hsa-miR-425,hsa-miR-329,hsa-miR-633,hsa-miR-660,hsa-miR-106a_hsa-miR-17,hsa-miR-504,hsa-miR-431,hsa-miR-375,hsa-miR-335,hsa-miR-95,hsa-miR-432,hsa-miR-125a-5p,hsa-miR-432,hsa-miR-362-3p,hsa-miR-99b,hsa-miR-151-3p,hsa-miR-1308,hsa-miR-150,hsa-miR-99b
hsa-miR-640,ebv-miR-BART8,hsa-miR-375,hsa-miR-106b,hsa-miR-95,hsa-miR-451,hsa-miR-220a,hsa-miR-143,hsa-miR-379,hsa-miR-340,hsa-miR-340,hsa-miR-423-3p,hsa-miR-106b,hsa-miR-100,hsa-miR-95,hsa-miR-1246,hsa-miR-891b,hsa-miR-520e,hsa-miR-143,hsa-miR-1260,hsa-miR-1260,hsa-miR-504,hsa-miR-520e,hsa-miR-99a,hsa-miR-19b,hsa-miR-99b,hsa-miR-375
hsa-miR-432,hsa-miR-454,hsa-miR-1246,hsa-miR-30e,hsa-miR-100,hsa-miR-146b-5p,hsa-miR-139-5p,hsa-miR-369-3p,hsa-miR-149,hsa-miR-525-5p,hsa-let-7e,hsa-let-7e,hsa-miR-107,hsa-miR-95,hsa-miR-100,ebv-miR-BART8,hsa-miR-129-3p,hsa-miR-99b,hsa-miR-362-3p,hsa-miR-432,hsa-miR-423-3p,hsa-miR-99b,hsa-miR-375,hsa-miR-885-5p,kshv-miR-K12-2,hsa-miR-133a,hsa-miR-362-3p
hsa-miR-143,hsa-miR-455-3p,hsa-miR-99b,hsa-miR-133b,hsa-miR-504,hsa-miR-433,hsa-miR-1912,hsa-miR-346,hsa-miR-744,hsa-miR-633,kshv-miR-K12-2,hsa-miR-1308,hsa-miR-10a,hsa-miR-431,hsa-miR-504,hsa-miR-95,hsa-miR-126,ebv-miR-BART8,hsa-miR-375,hsa-miR-423-3p,hsa-miR-125a-5p,kshv-miR-K12-4-5p,hsa-miR-362-3p,hsa-miR-30a,hsa-miR-660,hsa-miR-1246,hsa-miR-143
hsa-miR-454,hsa-miR-484,ebv-miR-BART8,hsa-miR-152,hsa-miR-1260,hsa-miR-106b,hsa-miR-590-5p,hsa-miR-100,hsa-miR-584,hsa-miR-1246,hsa-miR-660,hsa-miR-19b,hsa-miR-10b,hsa-miR-1260,hsa-miR-1260,hsa-miR-1260,hsa-miR-150,hsa-miR-432,hsa-miR-320a,hsa-miR-95,hsa-miR-143,hsa-miR-146b-5p,hsa-miR-143,hsa-miR-142-3p,hsa-miR-520e,hsa-miR-1260,hsa-miR-423-3p
hsa-miR-496,hsa-miR-485-3p,hsa-miR-206,hsa-miR-1260,hsa-miR-410,ebv-miR-BART8,hsa-miR-204,hsa-miR-146b-5p,hsa-miR-34c-5p,hsa-miR-93,hsa-miR-7,kshv-miR-K12-2,hsa-miR-1180,hsa-miR-24,hsa-miR-410,hsa-let-7i,hsa-miR-873,hsa-miR-335,hsa-miR-99b,hsa-miR-150,hsa-miR-1246,hsa-miR-95,hsa-miR-423-3p,hsa-miR-660,hsa-miR-133a,hsa-miR-320a,hsa-miR-125a-5p
hsa-miR-376c,hsa-miR-485-5p,hsa-miR-129-3p,hsa-miR-494,hsa-let-7i,hsa-miR-152,hsa-let-7e,hsa-miR-93,hsa-miR-34b,hsa-miR-520e,hsa-miR-520e,hsa-miR-7,hsa-miR-122,hsa-let-7i,hsa-let-7i,hsa-miR-133a,hsa-miR-133b,hsa-miR-93,hsa-miR-133a,hsa-miR-504,hsa-miR-95,hsa-miR-133b,hsa-miR-125a-5p,hsa-miR-34a,hsa-miR-335,hsa-miR-375,hsa-miR-1246
hsa-miR-296-5p,hsa-miR-487b,hsa-miR-139-5p,hsa-let-7i,hsa-miR-99a,hsa-miR-656,hsa-miR-140-5p,hsa-miR-95,hsa-miR-29b,kshv-miR-K12-2,hsa-miR-143,hsa-miR-129-3p,hsa-miR-1246,hsa-miR-25,hsa-miR-99a,hsa-miR-93,hsa-miR-504,hsa-miR-150,hsa-miR-1260,hsa-miR-143,hsa-miR-375,hsa-miR-433,hsa-miR-1246,hsa-miR-520e,hsa-miR-143,hsa-let-7i,hsa-miR-520e
hsa-miR-16,hsa-miR-488,hsa-miR-34a,hsa-miR-199a-5p,hsa-miR-25,hsa-miR-423-3p,hsa-miR-125a-5p,hsa-miR-199a-5p,hsa-miR-490-5p,hsa-miR-548j,hsa-miR-361-5p,hsa-miR-520e,hsa-miR-125a-5p,hsa-miR-146b-5p,hsa-miR-25,hsa-miR-125a-5p,hsa-miR-433,hsa-let-7i,hsa-miR-95,hsa-miR-375,hsa-miR-335,hsa-miR-423-3p,hsa-let-7i,hsa-miR-146b-5p,hsa-miR-129-3p,hsa-miR-139-5p,hsa-let-7i
hsa-miR-130b,hsa-miR-490-5p,hsa-miR-2114,hsa-miR-423-3p,hsa-miR-19b,hsa-miR-93,hsa-miR-106b,hsa-miR-133b,hsa-let-7i,hsa-miR-423-3p,hsa-miR-1,hsa-miR-133a,hsa-miR-125b,hsa-miR-375,hsa-miR-19b,hsa-miR-335,hsa-miR-135a,hsa-miR-143,hsa-miR-125a-5p,hsa-let-7i,hsa-let-7i,hsa-miR-660,hsa-miR-150,hsa-miR-375,hsa-miR-29b,hsa-miR-93,hsa-miR-150
hsa-miR-485-5p,hsa-miR-494,hsa-miR-664,hsa-miR-26a,hsa-miR-34a,hsa-miR-375,hsa-miR-142-3p,hsa-miR-452,hsa-miR-199a-5p,hsa-miR-7,hsa-miR-548j,hsa-miR-329,hsa-miR-126,hsa-miR-99a,hsa-miR-34a,hsa-miR-320a,hsa-miR-432,hsa-miR-504,hsa-miR-504,hsa-miR-93,hsa-miR-133a,hsa-miR-1260,hsa-miR-95,hsa-miR-1246,hsa-miR-146b-5p,hsa-miR-1308,hsa-miR-95
hsa-miR-190b,hsa-miR-495,hsa-miR-31,hsa-miR-128,hsa-miR-520e,hsa-miR-23b,hsa-miR-203,hsa-miR-377,hsa-miR-150,hsa-let-7e,hsa-miR-425,hsa-miR-548j,hsa-miR-1260,hsa-miR-335,hsa-miR-520e,hsa-miR-432,hsa-miR-125a-5p,hsa-miR-30e,hsa-miR-520e,hsa-miR-335,hsa-miR-93,hsa-miR-30a,hsa-miR-1260,hsa-miR-485-5p,hsa-miR-320a,hsa-miR-142-3p,hsa-miR-1260
hsa-miR-329,hsa-miR-381,hsa-miR-33a,hsa-miR-544,hsa-miR-146b-5p,hsa-miR-500_hsa-miR-501-5p,hsa-miR-885-5p,hsa-miR-516a-3p,kshv-miR-K12-4-5p,hsa-miR-133a,hsa-miR-1308,hsa-miR-525-5p,hsa-miR-1266,hsa-miR-520e,hsa-miR-146b-5p,hsa-miR-520e,hsa-miR-485-3p,hsa-miR-1246,hsa-miR-423-3p,hsa-miR-1246,hsa-miR-150,hsa-miR-93,kshv-miR-K12-2,hsa-miR-129-5p,hsa-miR-548a-3p,hsa-miR-31,kshv-miR-K12-2
hsa-miR-520e,hsa-miR-379,hsa-miR-451,hsa-miR-126,hsa-miR-335,hsa-miR-133b,hsv1-miR-H1,hsa-miR-485-5p,hsa-let-7e,hsa-miR-29c,hsa-miR-133a,hsa-miR-143,hsa-miR-127-3p,hsa-miR-484,hsa-miR-335,hsa-miR-30e,hsa-miR-99a,hsa-miR-1260,hsa-miR-29c,hsa-miR-520e,hsa-miR-504,hsa-let-7i,hsa-miR-19b,kshv-miR-K12-4-5p,hsa-miR-1,kshv-miR-K12-4-5p,hsa-miR-19b
hsa-miR-220a,hsa-miR-378,hsa-miR-520e,hsa-miR-194,hsa-miR-484,hsa-miR-143,hsa-let-7g,hsa-miR-191,hsa-miR-153,hsa-miR-29b,hsa-miR-320a,hsa-miR-29b,hsa-miR-1275,hsa-miR-34a,hsa-miR-484,hsa-miR-150,hsa-miR-143,hsa-miR-31,hsa-let-7i,hsa-miR-133a,hsa-miR-320a,kshv-miR-K12-2,hsa-miR-142-3p,hsa-let-7i,hsa-miR-633,hsa-miR-95,hsa-miR-142-3p
hsa-miR-151-5p,hsa-miR-377,hsa-miR-660,hsa-miR-656,hsa-miR-375,hsa-miR-30e,hsa-miR-10a,hsa-miR-1,hsa-miR-103,ebv-miR-BART8,hsa-miR-99b,hsa-miR-132,hsa-miR-128,hsa-miR-744,hsa-miR-375,hsa-miR-31,hsa-miR-95,hsa-miR-375,hsa-miR-487b,kshv-miR-K12-4-5p,hsa-miR-520e,hsa-miR-520e,hsa-miR-31,hsa-miR-125a-5p,hsa-miR-1246,hsa-miR-520e,hsa-miR-548a-3p
kshv-miR-K12-2,hsa-miR-320a,hsa-miR-514,hsa-miR-138,hsa-miR-744,hsa-miR-769-5p,hsa-miR-98,hsa-miR-885-5p,hsa-miR-516a-3p,hsa-miR-320a,hsa-miR-329,hsa-miR-320a,hsa-miR-1283,hsa-miR-451,hsa-miR-744,hsa-miR-517c_hsa-miR-519a,hsa-miR-517c_hsa-miR-519a,hsa-miR-23b,hsa-miR-93,hsa-miR-30e,hsa-miR-30e,hsa-miR-375,hsa-miR-548a-3p,hsa-miR-150,hsa-miR-7,hsa-miR-23b,hsa-miR-320a
hsa-miR-2117,hsa-miR-324-5p,hsa-miR-488,hsa-miR-34a,hsa-miR-149,hsa-miR-1912,ebv-miR-BART8,hsa-miR-595,hsa-miR-520e,hsa-miR-548a-3p,hsa-miR-299-5p,hsa-miR-335,hsa-miR-1286,hsa-miR-30e,hsa-miR-149,hsa-miR-142-3p,hsa-miR-203,hsa-miR-34b,hsa-miR-30a,hsa-miR-133b,hsa-miR-29c,hsa-miR-143,hsa-miR-23b,hsa-miR-362-3p,ebv-miR-BART8,hsa-miR-548a-3p,hsa-miR-31
hsa-miR-34b,hsa-miR-329,hsa-miR-362-3p,hsa-miR-500_hsa-miR-501-5p,hsa-miR-200a,hsa-miR-126,hsa-miR-23b,hsa-miR-99a,hsa-miR-96,hsa-miR-1260,hsa-miR-29b,hsa-miR-548a-3p,hsa-miR-129-3p,hsa-miR-31,hsa-miR-200a,hsa-miR-34b,hsa-miR-99b,hsa-miR-133a,hsa-miR-31,hsa-miR-320a,hsa-miR-31,hsa-let-7e,hsa-miR-320a,hsa-miR-100,hsa-miR-425,hsa-miR-432,hsa-miR-1308
hsa-miR-891b,hsa-miR-330-3p,hsa-miR-199a-5p,hsa-miR-145,hsa-miR-193b,hsa-miR-320a,hsa-miR-539,hsa-miR-520d-3p,hsa-miR-335,hsa-miR-139-5p,hsa-miR-23b,hsa-miR-1,hsa-miR-129-5p,hsa-miR-23b,hsa-miR-193b,hsa-miR-504,hsa-miR-148b,hsa-miR-139-5p,hsa-miR-30e,hsa-miR-31,kshv-miR-K12-4-5p,hsa-miR-133a,hsa-miR-1308,hsa-miR-431,hsa-miR-139-5p,hsa-miR-1912,hsa-miR-34b
hsa-miR-873,hsa-miR-331-3p,hsa-miR-432,hsa-miR-410,hsa-miR-24,hsa-miR-551b,hsa-miR-767-5p,hsa-miR-192,hsa-miR-423-3p,hsv1-miR-H1,hsa-miR-335,hsv1-miR-H1,hsa-miR-1297,hsa-miR-410,hsa-miR-24,hsa-miR-23b,hsa-miR-1912,hsa-miR-142-3p,hsa-miR-150,kshv-miR-K12-2,hsa-miR-142-3p,hsa-miR-335,hsa-miR-34b,hsa-miR-95,hsa-miR-329,hsa-miR-10a,hsa-miR-504
hsa-miR-193b,hsa-miR-335,hsa-miR-93,hsa-miR-27a,hsa-miR-30e,hsa-miR-220a,hsa-miR-150,hsa-miR-27a,hsa-miR-660,hsa-miR-548h,hsv1-miR-H1,hsa-miR-1246,hsa-miR-1299,hsa-miR-200a,hsa-miR-30e,hsa-miR-29c,hsa-let-7i,kshv-miR-K12-4-5p,hsa-miR-23b,hsa-miR-142-3p,hsa-miR-23b,hsa-miR-30e,hsa-miR-30a,hsa-miR-24,hsa-miR-340,hsa-miR-33a,hsa-miR-517c_hsa-miR-519a
hsa-miR-195,hsa-miR-33a,ebv-miR-BART2-5p,hsa-miR-1305,hsa-miR-34b,hsa-miR-889,hsa-miR-1308,hsa-let-7b,hsa-miR-1912,hsa-miR-10a,hsa-miR-129-3p,hsa-miR-139-5p,hsa-miR-1305,hsa-miR-19b,hsa-miR-34b,hsa-miR-139-5p,hsa-miR-133a,hsa-miR-203,hsa-miR-142-3p,hsa-miR-1912,hsa-miR-133b,hsa-miR-451,hsa-miR-504,hsa-miR-25,hsa-miR-10a,hsa-miR-335,hsa-miR-23b
hsa-miR-423-3p,hsa-miR-340,hsa-miR-500_hsa-miR-501-5p,hsa-miR-320a,hsa-miR-451,hsa-miR-874,hsa-miR-103,hsa-miR-195,hsa-miR-148a,hsa-let-7i,hsa-miR-132,ebv-miR-BART8,hsa-miR-1308,hsa-miR-34b,hsa-miR-451,hsa-miR-548a-3p,hsa-miR-362-3p,hsa-miR-320a,kshv-miR-K12-4-5p,hsa-miR-139-5p,hsa-miR-34b,hsa-miR-200a,hsa-miR-517c_hsa-miR-519a,hsa-miR-410,hsa-miR-1260,hsa-miR-1266,kshv-miR-K12-4-5p
hsa-miR-488,hsa-miR-346,hsa-miR-99a,hsa-miR-1246,hsa-miR-31,hsa-miR-525-5p,hsa-miR-1266,hsa-miR-448,hsa-miR-324-5p,hsa-miR-33a,hcmv-miR-UL70-3p,hsa-miR-425,hsa-miR-130b,hsa-miR-29c,hsa-miR-31,hsa-miR-1912,hsa-miR-423-3p,hsa-miR-1912,hsa-miR-548a-3p,hsa-miR-23b,hsa-miR-487b,hsa-miR-29b,kshv-miR-K12-4-5p,hsa-miR-335,hsa-miR-31,hsa-miR-152,hsa-miR-29b
hsa-miR-485-3p,hsa-miR-34a,hsa-miR-203,hsa-miR-31,hsa-miR-377,hsa-miR-194,hsa-miR-522,hsa-miR-381,hsa-miR-769-5p,hsa-miR-143,hsa-miR-548a-3p,hsa-miR-361-5p,hsa-miR-132,hsa-miR-221,hsa-miR-377,hsa-miR-152,hsa-miR-330-3p,hsa-miR-221,hsa-miR-133b,hsa-miR-19b,hsa-miR-30a,hsa-miR-25,hsa-miR-29b,hsa-miR-484,hsa-miR-142-3p,hsa-miR-127-3p,hsa-miR-30a
hsa-miR-455-3p,hsa-miR-34b,hsa-miR-145,hsa-miR-495,hsa-miR-148b,hsa-miR-1299,hsa-miR-30e,hsa-miR-30e,hsa-miR-95,hsa-miR-640,ebv-miR-BART8,hsa-miR-640,hsa-miR-133a,hsa-miR-193b,hsa-miR-148b,hsa-miR-1308,hsa-miR-93,hsa-miR-548a-3p,hsa-miR-139-5p,hsa-miR-34b,hsa-miR-139-5p,hsa-miR-199a-5p,hsa-miR-660,hsa-miR-152,hsa-miR-548h,hsa-let-7e,hsa-miR-149
hsa-miR-330-3p,hsa-miR-34c-5p,hsa-miR-548j,hsa-miR-103,hsa-miR-142-3p,hsa-miR-190b,hsa-miR-7,hsa-miR-1246,hsa-miR-484,hsa-miR-448,hsa-miR-525-5p,hsa-miR-10a,hsa-miR-133b,hsa-miR-370,hsa-miR-142-3p,kshv-miR-K12-2,hsa-miR-451,hsa-miR-194,hsa-miR-34b,hsa-miR-660,hsa-miR-548a-3p,hsa-miR-320a,hsa-miR-203,hsa-miR-133a,hsa-miR-577,hsa-miR-34b,hsa-miR-660
hcmv-miR-UL70-3p,hsa-miR-361-3p,hsa-miR-142-3p,hsa-miR-551b,hsa-miR-23b,hsa-miR-221,hsa-miR-199a-5p,hsa-miR-153,hsa-miR-24,hsa-miR-31,hsa-miR-1246,hsa-miR-153,hsa-miR-135a,hsa-miR-203,hsa-miR-23b,kshv-miR-K12-4-5p,hsa-miR-137,hsa-miR-1308,hsa-miR-1266,hsa-miR-1308,hsa-miR-1912,hsa-miR-23b,hsa-miR-149,hsa-miR-19b,hsa-miR-299-5p,hsa-miR-448,hsa-miR-432
hsa-miR-1308,hsa-miR-361-5p,hsa-miR-450b-5p,hsa-miR-346,hsa-miR-370,hsa-miR-26a,hsa-miR-193b,hsa-miR-425,hsa-miR-1246,hsa-miR-335,hsa-miR-548h,hsa-miR-1260,hsa-miR-137,hsa-miR-142-3p,hsa-miR-370,hsa-miR-19b,kshv-miR-K12-4-5p,hsa-miR-29c,hsa-miR-1912,hsa-miR-30a,hsa-miR-152,hsa-miR-410,hsa-miR-432,hsa-miR-744,hsa-miR-99b,hsa-miR-19b,hsa-miR-33a
hsa-miR-660,hsa-miR-362-3p,hsa-miR-95,hsa-miR-331-3p,hsa-miR-128,hsa-miR-135a,hsa-miR-99a,hsa-miR-129-3p,hsa-miR-130b,hsa-miR-1,hsa-miR-640,hsa-miR-31,hsa-miR-138,hsa-miR-194,hsa-miR-128,hsa-miR-1266,hsa-miR-375,hsa-miR-448,hsa-miR-127-3p,hsa-miR-29c,hsa-miR-1266,hsv1-miR-H1,hsa-miR-33a,hsa-miR-451,hsa-miR-152,hsa-miR-29c,hsa-miR-448
hsa-miR-362-3p,hsa-miR-369-3p,hsa-miR-640,hsa-miR-488,hsa-miR-1912,hsa-miR-1266,hsa-miR-346,hsa-miR-518e,hsa-miR-129-5p,hsa-miR-375,hsa-miR-1260,hsa-miR-142-3p,hsa-miR-139-5p,hsa-miR-1246,hsa-miR-1912,hsa-miR-221,hsa-miR-200a,kshv-miR-K12-2,hsa-miR-660,hsa-miR-548a-3p,kshv-miR-K12-2,hsa-miR-1246,hsa-miR-448,hsa-miR-30e,hsa-let-7e,hsa-miR-203,hsa-miR-1912
hsa-miR-140-5p,hsa-miR-370,hsa-miR-1308,hsa-miR-520d-3p,hsa-miR-221,hsa-miR-410,hsa-miR-34a,hsa-miR-296-5p,hsa-miR-199b-5p,hsa-miR-127-3p,hsa-miR-152,hsa-miR-548h,hsa-miR-140-3p,hsa-miR-377,hsa-miR-221,hsa-miR-29b,hsa-miR-520e,hsa-miR-484,hsa-miR-152,hsa-miR-152,hsa-miR-1308,hsa-miR-34b,hsa-miR-1912,hsa-miR-31,hsa-miR-362-3p,hsa-miR-221,hsa-miR-30e
hsa-miR-10a,hsa-miR-374a,hsa-miR-335,hsa-miR-139-5p,hsa-miR-93,hsa-miR-767-5p,hsa-miR-99b,hsa-miR-2114,hsa-miR-143,hsa-miR-132,hsa-miR-31,hsa-let-7i,hsa-miR-140-5p,hsa-miR-218,hsa-miR-93,hsa-miR-487b,hsa-miR-340,hsa-miR-656,kshv-miR-K12-2,hsa-let-7e,hsa-miR-19b,hsa-miR-1308,hsa-miR-30e,hsa-miR-143,hsa-miR-517c_hsa-miR-519a,hsa-miR-487b,hsa-miR-200a
hsa-miR-361-5p,hsa-miR-375,hsa-miR-370,hsa-miR-23b,hsa-miR-346,hsa-miR-25,hcmv-miR-UL70-3p,hsa-miR-1299,hsa-miR-361-3p,hsa-miR-577,ebv-miR-BART2-5p,hsa-miR-33a,hsa-miR-142-3p,hsa-miR-500_hsa-miR-501-5p,hsa-miR-346,hsa-miR-33a,hsa-miR-19b,hsa-miR-525-5p,hsa-miR-1299,hsa-miR-451,hsa-miR-127-3p,hsa-miR-1912,hsa-miR-221,hsa-miR-23b,hsa-miR-448,hsa-miR-30e,hsa-miR-139-5p
hsa-miR-139-5p,hsa-miR-376a,hsa-miR-34b,hsa-miR-127-3p,hsa-miR-194,kshv-miR-K12-2,hsa-miR-34b,hsa-miR-1275,hsa-miR-455-3p,hsa-miR-19b,hsa-miR-577,hsa-miR-577,hsa-miR-143,hsa-miR-148b,hsa-miR-194,hsa-miR-127-3p,hsa-miR-651,hsa-miR-19b,hsa-miR-1308,hsa-miR-203,hsa-miR-660,hsa-miR-139-5p,hsa-miR-1,hsa-miR-200a,hsa-miR-375,hsa-miR-633,hsa-miR-1
